acc,delta_total,eps_converted,eps_remaining,event,event_type,op,regret
0.19633040869998952,1e-05,,,78,warmup,warmup,122.51089144136115
1.9419215069825926,1e-05,,,79,warmup,warmup,126.2819505806427
2.8950856086493086,1e-05,,,80,warmup,warmup,134.66347126205105
4.566902522801755,1e-05,,,81,warmup,warmup,155.5200699148241
4.136444470984933,1e-05,,,82,warmup,warmup,172.63024277636592
0.7384128322553729,1e-05,,,83,warmup,warmup,173.1754962872053
5.192591856776166,1e-05,,,84,warmup,warmup,200.13850647826345
0.5806478105488115,1e-05,,,85,warmup,warmup,200.47565835815857
1.1123422415519624,1e-05,,,86,warmup,warmup,201.7129636204994
2.227268481265015,1e-05,,,87,warmup,warmup,206.67368850813597
1.7336694001638984,1e-05,,,88,warmup,warmup,209.67929809720061
0.8061821379886425,1e-05,,,89,warmup,warmup,210.32922773681256
1.8786337595577125,1e-05,,,90,warmup,warmup,213.8584925393625
0.12595871170487327,1e-05,,,91,warmup,warmup,213.87435813641684
0.8819105864685302,1e-05,,,92,warmup,warmup,214.65212441894212
2.1458519231758797,1e-05,,,93,warmup,warmup,219.25680489513974
1.0909588561465573,1e-05,,,94,warmup,warmup,220.44699612094433
2.2542453834653964,1e-05,,,95,warmup,warmup,225.52861836981938
0.8737812807581307,1e-05,,,96,warmup,warmup,226.2921120964227
0.869211943520567,1e-05,,,97,warmup,warmup,227.0476414991815
1.6281242761439412,1e-05,,,98,warmup,warmup,229.69843015775075
0.48224049277461534,1e-05,,,99,warmup,warmup,229.93098605062227
0.028090527272121246,1e-05,,,100,warmup,warmup,229.9317751283447
0.1864961027176919,1e-05,,,101,warmup,warmup,229.96655592467357
0.7381138226422349,1e-05,,,102,warmup,warmup,230.5113679398491
0.07581349031555895,1e-05,,,103,warmup,warmup,230.51711562516292
0.2578216381289299,1e-05,,,104,warmup,warmup,230.5835876222504
0.1917887479055238,1e-05,,,105,warmup,warmup,230.6203705460736
1.9604498221614388,1e-05,,,106,warmup,warmup,234.4637340512864
2.23422325489475,1e-05,,,107,warmup,warmup,239.45548760399888
0.7258207926835025,1e-05,,,108,warmup,warmup,239.98230342709059
0.28133159556136156,1e-05,,,109,warmup,warmup,240.0614508937517
1.1392021398070602,1e-05,,,110,warmup,warmup,241.35923240909267
0.4369936438242017,1e-05,,,111,warmup,warmup,241.55019585383542
1.1670592868894327,1e-05,,,112,warmup,warmup,242.91222323295028
0.7654152607388192,1e-05,,,113,warmup,warmup,243.49808375432215
1.1304219437911858,1e-05,,,114,warmup,warmup,244.77593752532678
0.16553194941947247,1e-05,,,115,warmup,warmup,244.8033383516054
0.3688311163403979,1e-05,,,116,warmup,warmup,244.9393747439863
0.30104764386253224,1e-05,,,117,warmup,warmup,245.03000442786148
0.6119824204178022,1e-05,,,118,warmup,warmup,245.40452691076192
0.10982261191908793,1e-05,,,119,warmup,warmup,245.41658791685066
0.6880349987205749,1e-05,,,120,warmup,warmup,245.88998007631508
0.05291473704822103,1e-05,,,121,warmup,warmup,245.89278004571196
0.4834302971930722,1e-05,,,122,warmup,warmup,246.12648489795615
0.14589895680851794,1e-05,,,123,warmup,warmup,246.14777140355395
0.24317580397313865,1e-05,,,124,warmup,warmup,246.20690587519192
0.44788846138675464,1e-05,,,125,warmup,warmup,246.40750994903533
0.09553957192101503,1e-05,,,126,warmup,warmup,246.4166377588382
0.8108885967506396,1e-05,,,127,warmup,warmup,247.07417807517842
0.07590013221373759,1e-05,,,128,warmup,warmup,247.0799389052485
0.4130276037842133,1e-05,,,129,warmup,warmup,247.2505307067362
0.35452798263279606,1e-05,,,130,warmup,warmup,247.3762207972059
0.2451012463055422,1e-05,,,131,warmup,warmup,247.43629541814641
0.32835695514870944,1e-05,,,132,warmup,warmup,247.54411370814094
0.34406197252542625,1e-05,,,133,warmup,warmup,247.66249234907903
0.26175019633836927,1e-05,,,134,warmup,warmup,247.7310055143622
0.662132331707296,1e-05,,,135,warmup,warmup,248.16942473905436
0.4354367554900511,1e-05,,,136,warmup,warmup,248.35902990708607
0.46713151571512546,1e-05,,,137,warmup,warmup,248.5772417600604
0.386571778508797,1e-05,,,138,warmup,warmup,248.72667949999985
0.30496527107861165,1e-05,,,139,warmup,warmup,248.8196833165639
0.6392211668095698,1e-05,,,140,warmup,warmup,249.22828701666128
1.1880779301203521,1e-05,,,141,warmup,warmup,250.63981618470035
0.0265531527494427,1e-05,,,142,warmup,warmup,250.6405212546213
1.362564925757665,1e-05,,,143,warmup,warmup,252.49710443152628
0.6996316811493317,1e-05,,,144,warmup,warmup,252.98658892079413
0.4795840071230595,1e-05,,,145,warmup,warmup,253.21658974068234
0.534248833582673,1e-05,,,146,warmup,warmup,253.5020115568668
0.9384572587354914,1e-05,,,147,warmup,warmup,254.38271358334012
1.2837451635846913,1e-05,,,148,warmup,warmup,256.0307152283672
0.6374879293070936,1e-05,,,149,warmup,warmup,256.4371060883795
1.7117683916467072,1e-05,,,150,warmup,warmup,259.36725711502027
1.2545994773903413,1e-05,,,151,warmup,warmup,260.9412769636884
0.5187686482991127,1e-05,,,152,warmup,warmup,261.21039787414645
0.9146219285468575,1e-05,,,153,warmup,warmup,262.0469311463252
0.8009115237422819,1e-05,,,154,warmup,warmup,262.6883904151884
0.27756891048727794,1e-05,,,155,warmup,warmup,262.7654349152575
0.18203305675020776,1e-05,,,156,warmup,warmup,262.79857094900734
0.6234901696445809,1e-05,,,157,warmup,warmup,263.1873109406508
0.35097385114857094,1e-05,,,158,warmup,warmup,263.31049358484086
0.20262588102805434,1e-05,,,159,warmup,warmup,263.3515508325033
0.8501116659053176,1e-05,,,160,warmup,warmup,264.0742406770116
0.21456731875289314,1e-05,,,161,warmup,warmup,264.12027981128836
0.011784634387938198,1e-05,,,162,warmup,warmup,264.120418688896
1.3046870175002594,1e-05,,,163,warmup,warmup,265.8226269025297
0.07472175087097677,1e-05,,,164,warmup,warmup,265.82821024258294
1.3416706687605817,1e-05,,,165,warmup,warmup,267.62829042599543
0.29996235817417993,1e-05,,,166,warmup,warmup,267.71826784231683
0.25917911874002864,1e-05,,,167,warmup,warmup,267.7854416579077
0.11556329822463507,1e-05,,,168,warmup,warmup,267.79879653380425
0.5218270298012162,1e-05,,,169,warmup,warmup,268.0710999828354
0.2664691993676147,1e-05,,,170,warmup,warmup,268.142105817047
0.19100809065058177,1e-05,,,171,warmup,warmup,268.178589907741
0.06642658058172923,1e-05,,,172,warmup,warmup,268.1830023983488
0.7128572478120314,1e-05,,,173,warmup,warmup,268.69116785410694
0.10746373537445875,1e-05,,,174,warmup,warmup,268.70271630852756
0.4674159288402162,1e-05,,,175,warmup,warmup,268.9211939590611
0.10000583144219455,1e-05,,,176,warmup,warmup,268.93119512538357
1.1012820236817644,1e-05,,,177,warmup,warmup,270.14401722106817
0.5284769952289121,1e-05,,,178,warmup,warmup,270.4233051555544
0.06302739169264326,1e-05,,,179,warmup,warmup,270.42727760765797
0.5444260033643236,1e-05,,,180,warmup,warmup,270.72367728079723
0.4736986142734585,1e-05,,,181,warmup,warmup,270.9480676579618
0.17581224619561175,1e-05,,,182,warmup,warmup,270.97897760387417
0.7587113494266582,1e-05,,,183,warmup,warmup,271.554620515623
0.38378031726599715,1e-05,,,184,warmup,warmup,271.7019078475438
0.22743656873456874,1e-05,,,185,warmup,warmup,271.75363524034157
0.3630706364452627,1e-05,,,186,warmup,warmup,271.8854555273903
1.0684997488771093,1e-05,,,187,warmup,warmup,273.02714724074076
0.26341452776171925,1e-05,,,188,warmup,warmup,273.09653445417666
0.4590496051004509,1e-05,,,189,warmup,warmup,273.30726099411953
0.5895572563162448,1e-05,,,190,warmup,warmup,273.6548387525947
0.16862124727132288,1e-05,,,191,warmup,warmup,273.683271877626
0.11262189311168047,1e-05,,,192,warmup,warmup,273.69595556843404
0.7184104618142948,1e-05,,,193,warmup,warmup,274.2120691600783
0.05987504199054994,1e-05,,,194,warmup,warmup,274.21565418073163
0.48759579121872854,1e-05,,,195,warmup,warmup,274.45340383634584
0.03809322098849233,1e-05,,,196,warmup,warmup,274.45485492983113
0.78161113300611,1e-05,,,197,warmup,warmup,275.06577089307024
0.2496111562654466,1e-05,,,198,warmup,warmup,275.12807662240243
0.6626463710831132,1e-05,,,199,warmup,warmup,275.56717683551204
0.3892401588950154,1e-05,,,200,warmup,warmup,275.71868473680865
0.47126459385493047,1e-05,,,201,warmup,warmup,275.9407750542299
0.004924940161019187,1e-05,,,202,warmup,warmup,275.9407993092655
0.0013893249270822139,1e-05,,,203,warmup,warmup,275.94080123948925
0.0016798580069634639,1e-05,,,204,warmup,warmup,275.94080406141217
0.023771108348169978,1e-05,,,205,warmup,warmup,275.9413691270043
0.6506433977347656,1e-05,,,206,warmup,warmup,276.3647059580201
0.04632186790177695,1e-05,,,207,warmup,warmup,276.36685167346604
0.36063713634647065,1e-05,,,208,warmup,warmup,276.4969108175782
0.08802647697759358,1e-05,,,209,warmup,warmup,276.5046594782273
0.30585379305708216,1e-05,,,210,warmup,warmup,276.5982060209547
0.22717064343358828,1e-05,,,211,warmup,warmup,276.64981252219275
0.9925652137181389,1e-05,,,212,warmup,warmup,277.6349982256761
0.1786661633405442,1e-05,,,213,warmup,warmup,277.6669198235989
0.27392289910988943,1e-05,,,214,warmup,warmup,277.7419535782557
0.13697731166178906,1e-05,,,215,warmup,warmup,277.76071636216574
0.3701753275166477,1e-05,,,216,warmup,warmup,277.8977461352678
0.2567307564345551,1e-05,,,217,warmup,warmup,277.96365681656727
0.18893920958215116,1e-05,,,218,warmup,warmup,277.9993548414848
0.2936621369765384,1e-05,,,219,warmup,warmup,278.0855922921784
0.5146273343351728,1e-05,,,220,warmup,warmup,278.3504335854233
0.08994782273195501,1e-05,,,221,warmup,warmup,278.3585241962375
0.28816226545318546,1e-05,,,222,warmup,warmup,278.4415616874686
0.2736291448011139,1e-05,,,223,warmup,warmup,278.5164345963532
0.028611207805116168,1e-05,,,224,warmup,warmup,278.51725319756525
0.33953179909837194,1e-05,,,225,warmup,warmup,278.6325350401642
0.010707874665221606,1e-05,,,226,warmup,warmup,278.63264969874405
0.4190689050530909,1e-05,,,227,warmup,warmup,278.80826844592644
0.18669825610451252,1e-05,,,228,warmup,warmup,278.8431246847589
0.004498023251508387,1e-05,,,229,warmup,warmup,278.84314491697205
0.35665754818414674,1e-05,,,230,warmup,warmup,278.9703495236488
0.003426587140456072,1e-05,,,231,warmup,warmup,278.9703612651482
0.06530518099272964,1e-05,,,232,warmup,warmup,278.9746260318127
0.39722086011370195,1e-05,,,233,warmup,warmup,279.1324104435222
0.035452812261474564,1e-05,,,234,warmup,warmup,279.13366734541944
0.225572371458965,1e-05,,,235,warmup,warmup,279.18455024018505
0.39896387805149414,1e-05,,,236,warmup,warmup,279.34372241617496
0.029225018955383764,1e-05,,,237,warmup,warmup,279.3445765179079
0.1466568020393817,1e-05,,,238,warmup,warmup,279.36608473549234
0.16147318482199047,1e-05,,,239,warmup,warmup,279.3921583249089
0.162847766201768,1e-05,,,240,warmup,warmup,279.4186777198658
0.21771607083858102,1e-05,,,241,warmup,warmup,279.4660780073672
0.4858125088511961,1e-05,,,242,warmup,warmup,279.70209180112346
0.2144478453931158,1e-05,,,243,warmup,warmup,279.7480796795172
0.05703650731414456,1e-05,,,244,warmup,warmup,279.75133284268384
0.06949026784729728,1e-05,,,245,warmup,warmup,279.7561617400093
0.033445869856632005,1e-05,,,246,warmup,warmup,279.7572803662198
0.2494754904890426,1e-05,,,247,warmup,warmup,279.81951838657454
0.07237981557527262,1e-05,,,248,warmup,warmup,279.8247572242773
0.19150445069015554,1e-05,,,249,warmup,warmup,279.8614311789114
0.07607790024303185,1e-05,,,250,warmup,warmup,279.8672190258168
0.10122847423460346,1e-05,,,251,warmup,warmup,279.8774662298126
0.06915776779569738,1e-05,,,252,warmup,warmup,279.8822490266591
0.11627753213375813,1e-05,,,253,warmup,warmup,279.89576949113825
0.12989850778157974,1e-05,,,254,warmup,warmup,279.91264311346214
0.041431020069476965,1e-05,,,255,warmup,warmup,279.91435964288615
0.04028823475243648,1e-05,,,256,warmup,warmup,279.9159827847456
0.2418300947245573,1e-05,,,257,warmup,warmup,279.9744645794601
0.07159421408711264,1e-05,,,258,warmup,warmup,279.97959031095087
0.01307341564860709,1e-05,,,259,warmup,warmup,279.97976122514757
0.3295865932791324,1e-05,,,260,warmup,warmup,280.0883885476169
0.26958398750643453,1e-05,,,261,warmup,warmup,280.16106407393676
0.04200989725619886,1e-05,,,262,warmup,warmup,280.16282890540424
0.09821202762200087,1e-05,,,263,warmup,warmup,280.17247450777387
0.2774284923763639,1e-05,,,264,warmup,warmup,280.2494410761561
0.12691336216023896,1e-05,,,265,warmup,warmup,280.26554807765086
0.22217222779753243,1e-05,,,266,warmup,warmup,280.31490857645537
0.23982746663673415,1e-05,,,267,warmup,warmup,280.37242579020875
0.19883600875505136,1e-05,,,268,warmup,warmup,280.4119615485864
0.13707844702347555,1e-05,,,269,warmup,warmup,280.4307520492248
0.462742810460957,1e-05,,,270,warmup,warmup,280.6448829578581
0.12293894544445094,1e-05,,,271,warmup,warmup,280.6599969421651
0.25375608088763535,1e-05,,,272,warmup,warmup,280.72438909075254
0.17371271355691498,1e-05,,,273,warmup,warmup,280.7545651976038
0.26936465727596026,1e-05,,,274,warmup,warmup,280.82712251619324
0.14098403017958372,1e-05,,,275,warmup,warmup,280.8469990129589
0.38396595208960305,1e-05,,,276,warmup,warmup,280.994428865323
0.2844281195335667,1e-05,,,277,warmup,warmup,281.0753282205044
0.11334173541961867,1e-05,,,278,warmup,warmup,281.0881745694923
0.034596240504151776,1e-05,,,279,warmup,warmup,281.0893714693493
0.1750955538464818,1e-05,,,280,warmup,warmup,281.1200299223261
0.08955348628881676,1e-05,,,281,warmup,warmup,281.1280497492326
0.047638920802649976,1e-05,,,282,warmup,warmup,281.1303192160079
0.5406071274021365,1e-05,,,283,warmup,warmup,281.42257528220586
0.03745799707118369,1e-05,,,284,warmup,warmup,281.42397838375047
0.1312151557757617,1e-05,,,285,warmup,warmup,281.4411958008557
0.25692304108333186,1e-05,,,286,warmup,warmup,281.5072052498952
0.08778133358889662,1e-05,,,287,warmup,warmup,281.5149108124219
0.09877299106018844,1e-05,,,288,warmup,warmup,281.52466691618486
0.022728017263313527,1e-05,,,289,warmup,warmup,281.5251834789536
0.043725647205668405,1e-05,,,290,warmup,warmup,281.52709541117713
0.07650978128345542,1e-05,,,291,warmup,warmup,281.5329491578092
0.36155501711996374,1e-05,,,292,warmup,warmup,281.6636711882138
0.08893408406132075,1e-05,,,293,warmup,warmup,281.67158045952164
0.10118460627017178,1e-05,,,294,warmup,warmup,281.6818187840677
0.186463650925206,1e-05,,,295,warmup,warmup,281.716587477184
0.30833609734864886,1e-05,,,296,warmup,warmup,281.8116586261122
0.14050238896348555,1e-05,,,297,warmup,warmup,281.83139954741665
0.09666132179059339,1e-05,,,298,warmup,warmup,281.84074295854697
0.09136293984324839,1e-05,,,299,warmup,warmup,281.84909014532377
0.060251218161909925,1e-05,,,300,warmup,warmup,281.8527203546138
0.3197954757619841,1e-05,,,301,warmup,warmup,281.9549895009316
0.2308872772942454,1e-05,,,302,warmup,warmup,282.008298435748
0.11872310995866231,1e-05,,,303,warmup,warmup,282.02239361258626
0.4140574111296411,1e-05,,,304,warmup,warmup,282.19383715229765
0.14139814398378103,1e-05,,,305,warmup,warmup,282.2138305874197
0.15322807003377203,1e-05,,,306,warmup,warmup,282.23730942886596
0.21767952391605672,1e-05,,,307,warmup,warmup,282.28469380399827
0.013986372108550693,1e-05,,,308,warmup,warmup,282.28488942260304
0.07331577785001553,1e-05,,,309,warmup,warmup,282.2902646258848
0.2123786369272196,1e-05,,,310,warmup,warmup,282.33536931130783
0.1481118194851314,1e-05,,,311,warmup,warmup,282.35730642237905
0.08499313862976798,1e-05,,,312,warmup,warmup,282.3645302559932
0.3631150925164397,1e-05,,,313,warmup,warmup,282.49638282640643
0.15703209262001527,1e-05,,,314,warmup,warmup,282.52104190451905
0.07942575459644496,1e-05,,,315,warmup,warmup,282.5273503550123
0.13266070000991181,1e-05,,,316,warmup,warmup,282.54494921633943
0.011560019488884521,1e-05,,,317,warmup,warmup,282.54508285039003
0.04869003363244717,1e-05,,,318,warmup,warmup,282.54745356976514
0.161493643871907,1e-05,,,319,warmup,warmup,282.57353376677617
0.10974709651109693,1e-05,,,320,warmup,warmup,282.5855781919688
0.04961387390631278,1e-05,,,321,warmup,warmup,282.58803972845277
0.3669094261361474,1e-05,,,322,warmup,warmup,282.72266225544035
0.16896462037502502,1e-05,,,323,warmup,warmup,282.75121129837885
0.19082705694253066,1e-05,,,324,warmup,warmup,282.78762626404017
0.06030496593972101,1e-05,,,325,warmup,warmup,282.79126295295714
0.021837903878645593,1e-05,,,326,warmup,warmup,282.79173984700293
0.020318467338116264,1e-05,,,327,warmup,warmup,282.7921526871179
0.18009502182051862,1e-05,,,328,warmup,warmup,282.82458690400244
0.08912436809767588,1e-05,,,329,warmup,warmup,282.83253005699123
0.04281878541511208,1e-05,,,330,warmup,warmup,282.8343635053757
0.28082417801139314,1e-05,,,331,warmup,warmup,282.9132257243314
0.15668528533933213,1e-05,,,332,warmup,warmup,282.9377760029733
0.16835745952662684,1e-05,,,333,warmup,warmup,282.96612023715153
0.020513081779631404,1e-05,,,334,warmup,warmup,282.96654102367563
0.11696988891887239,1e-05,,,335,warmup,warmup,282.9802229785893
0.20573019322149455,1e-05,,,336,warmup,warmup,283.02254789099226
0.2133198315460566,1e-05,,,337,warmup,warmup,283.0680532415231
0.08634905408138271,1e-05,,,338,warmup,warmup,283.07550940066386
0.4124178873810509,1e-05,,,339,warmup,warmup,283.2455979144957
0.28712140295627764,1e-05,,,340,warmup,warmup,283.3280366145313
0.05655652017746782,1e-05,,,341,warmup,warmup,283.3312352545059
0.06715567565651925,1e-05,,,342,warmup,warmup,283.33574513927874
0.030782485615586275,1e-05,,,343,warmup,warmup,283.3366927006994
0.09137432384213917,1e-05,,,344,warmup,warmup,283.345041967757
0.32587231039696807,1e-05,,,345,warmup,warmup,283.4512347304405
0.2692779445095752,1e-05,,,346,warmup,warmup,283.5237453418398
0.10846028973217403,1e-05,,,347,warmup,warmup,283.5355089762886
0.0028888785765013303,1e-05,,,348,warmup,warmup,283.53551732190806
0.23307733740270975,1e-05,,,349,warmup,warmup,283.5898423671188
0.18545183881287475,1e-05,,,350,warmup,warmup,283.6242347516379
0.004638321951601521,1e-05,,,351,warmup,warmup,283.62425626566846
0.26209954987161144,1e-05,,,352,warmup,warmup,283.69295243971135
0.14192279641105143,1e-05,,,353,warmup,warmup,283.71309451985246
0.08584323351091161,1e-05,,,354,warmup,warmup,283.7204635805921
0.15447359860441612,1e-05,,,355,warmup,warmup,283.7443256732579
0.13076880491706344,1e-05,,,356,warmup,warmup,283.7614261535973
0.08735906052911013,1e-05,,,357,warmup,warmup,283.76905775905385
0.13470754884210567,1e-05,,,358,warmup,warmup,283.7872038827689
0.1326436693668338,1e-05,,,359,warmup,warmup,283.804798225792
0.3439274260986966,1e-05,,,360,warmup,warmup,283.9230843002149
0.38600710447462694,1e-05,,,361,warmup,warmup,284.0720857849198
0.05256233271701111,1e-05,,,362,warmup,warmup,284.07484858374045
0.09233941843633642,1e-05,,,363,warmup,warmup,284.0833751519376
0.232266169953677,1e-05,,,364,warmup,warmup,284.13732272564255
0.32661630650856477,1e-05,,,365,warmup,warmup,284.24400093731987
0.0636798766806741,1e-05,,,366,warmup,warmup,284.24805606401395
0.1580425302452243,1e-05,,,367,warmup,warmup,284.2730335053803
0.184825146681046,1e-05,,,368,warmup,warmup,284.307193840226
0.003210381805474949,1e-05,,,369,warmup,warmup,284.30720414677734
0.014811976219908485,1e-05,,,370,warmup,warmup,284.3074235414169
0.23502425720074516,1e-05,,,371,warmup,warmup,284.36265994288965
0.1329825366708215,1e-05,,,372,warmup,warmup,284.3803442979491
0.19070999044315118,1e-05,,,373,warmup,warmup,284.4167145984039
0.16401653905917257,1e-05,,,374,warmup,warmup,284.44361602348886
0.01695929611649749,1e-05,,,375,warmup,warmup,284.44390364121364
0.2509824859137657,1e-05,,,376,warmup,warmup,284.5068958494491
0.017693795948821922,1e-05,,,377,warmup,warmup,284.5072089198642
0.40382137192573975,1e-05,,,378,warmup,warmup,284.67028062028817
0.2949898800258688,1e-05,,,379,warmup,warmup,284.75729964960584
0.5221071092116356,1e-05,,,380,warmup,warmup,285.0298954830952
0.19160371407266652,1e-05,,,381,warmup,warmup,285.0666074663416
0.24616190674948824,1e-05,,,382,warmup,warmup,285.12720315067617
0.12907947715652934,1e-05,,,383,warmup,warmup,285.1438646620992
0.07261162192646164,1e-05,,,384,warmup,warmup,285.149137109738
0.2637883317133429,1e-05,,,385,warmup,warmup,285.2187213936861
0.003594442949624188,1e-05,,,386,warmup,warmup,285.21873431370625
0.10845288147470789,1e-05,,,387,warmup,warmup,285.2304963412064
0.4819285261706945,1e-05,,,388,warmup,warmup,285.46275144554346
0.008607864927536957,1e-05,,,389,warmup,warmup,285.4628255408821
0.11251159839083424,1e-05,,,390,warmup,warmup,285.4754844006545
0.1813932353111376,1e-05,,,391,warmup,warmup,285.50838790647117
0.03919227648207535,1e-05,,,392,warmup,warmup,285.509923941007
0.22585701826837057,1e-05,,,393,warmup,warmup,285.5609353337081
0.09170394516361924,1e-05,,,394,warmup,warmup,285.56934494726664
0.22665299013181062,1e-05,,,395,warmup,warmup,285.62071652520234
0.019854066467457465,1e-05,,,396,warmup,warmup,285.6211107091576
0.5047918140577309,1e-05,,,397,warmup,warmup,285.8759254846973
0.07117274389400108,1e-05,,,398,warmup,warmup,285.8809910441707
0.002571915393487334,1e-05,,,399,warmup,warmup,285.88099765891945
0.08342514675630053,1e-05,,,400,warmup,warmup,285.8879574140308
0.16070627520874137,1e-05,,,401,warmup,warmup,285.91378392092224
0.16268052658837107,1e-05,,,402,warmup,warmup,285.9402488746533
0.18891836782483473,1e-05,,,403,warmup,warmup,285.97593902435494
0.025154726783183978,1e-05,,,404,warmup,warmup,285.9765717846345
0.2045054333212315,1e-05,,,405,warmup,warmup,286.01839425689235
0.23972897262989568,1e-05,,,406,warmup,warmup,286.0758642372105
0.14745757943354265,1e-05,,,407,warmup,warmup,286.0976079749429
0.25881004482652425,1e-05,,,408,warmup,warmup,286.164590614246
0.2827744400565875,1e-05,,,409,warmup,warmup,286.2445519981953
0.17443615162271353,1e-05,,,410,warmup,warmup,286.2749799691882
0.014153362469981445,1e-05,,,411,warmup,warmup,286.27518028685745
0.004055209519464142,1e-05,,,412,warmup,warmup,286.2751967315817
0.06739319884977846,1e-05,,,413,warmup,warmup,286.2797385748329
0.06605989292524206,1e-05,,,414,warmup,warmup,286.28410248428617
0.34774498146045685,1e-05,,,415,warmup,warmup,286.4050290564171
0.11316397405877154,1e-05,,,416,warmup,warmup,286.41783514144186
0.04825441777115991,1e-05,,,417,warmup,warmup,286.4201636302763
0.29386316642203525,1e-05,,,418,warmup,warmup,286.5065191908559
0.1764902499133072,1e-05,,,419,warmup,warmup,286.53766799917037
0.07924368797970871,1e-05,,,420,warmup,warmup,286.543947561255
0.018349099255937085,1e-05,,,421,warmup,warmup,286.54428425069847
0.013023040916671835,1e-05,,,422,warmup,warmup,286.54445385029317
0.06795549373018783,1e-05,,,423,warmup,warmup,286.54907179942126
0.26370370405863186,1e-05,,,424,warmup,warmup,286.6186114429555
0.23719156962230015,1e-05,,,425,warmup,warmup,286.6748712836554
0.19111994449151393,1e-05,,,426,warmup,warmup,286.71139811683787
0.16084001933977662,1e-05,,,427,warmup,warmup,286.7372676286591
0.263126207615603,1e-05,,,428,warmup,warmup,286.80650302979325
0.11207286060729399,1e-05,,,429,warmup,warmup,286.819063355878
0.3356434649744202,1e-05,,,430,warmup,warmup,286.931719891458
0.20205690901393547,1e-05,,,431,warmup,warmup,286.97254688593824
0.19256594193848464,1e-05,,,432,warmup,warmup,287.0096285279329
0.12311066483351873,1e-05,,,433,warmup,warmup,287.02478476372863
0.29778092725003114,1e-05,,,434,warmup,warmup,287.1134582443625
0.11807118088173241,1e-05,,,435,warmup,warmup,287.1273990481173
0.12559697962845373,1e-05,,,436,warmup,warmup,287.1431736494091
0.10131318562036573,1e-05,,,437,warmup,warmup,287.15343801098965
0.3783931737401014,1e-05,,,438,warmup,warmup,287.29661940492275
0.04410977278434158,1e-05,,,439,warmup,warmup,287.2985650769778
0.0704524614543729,1e-05,,,440,warmup,warmup,287.3035286263028
0.10534118388089553,1e-05,,,441,warmup,warmup,287.3146253913242
0.039264053124923315,1e-05,,,442,warmup,warmup,287.31616705719205
0.1639826838421785,1e-05,,,443,warmup,warmup,287.34305737779215
0.2380094245052824,1e-05,,,444,warmup,warmup,287.3997058639455
0.10170669559612078,1e-05,,,445,warmup,warmup,287.4100501158746
0.1265065467235682,1e-05,,,446,warmup,warmup,287.42605402223853
0.2775045881872127,1e-05,,,447,warmup,warmup,287.5030628187035
0.08757096877272108,1e-05,,,448,warmup,warmup,287.5107314932753
0.11976967282619233,1e-05,,,449,warmup,warmup,287.52507626780414
0.12550756090553783,1e-05,,,450,warmup,warmup,287.5408284156486
0.00836443220582872,1e-05,,,451,warmup,warmup,287.5408983793747
0.18706721636359092,1e-05,,,452,warmup,warmup,287.57589252281275
0.3137605757930295,1e-05,,,453,warmup,warmup,287.67433822173473
0.06619368971070871,1e-05,,,454,warmup,warmup,287.67871982629225
0.1947203081240403,1e-05,,,455,warmup,warmup,287.7166358246882
0.4189128993680673,1e-05,,,456,warmup,warmup,287.89212384194514
0.0245359585115974,1e-05,,,457,warmup,warmup,287.89272585520524
0.11993323865426397,1e-05,,,458,warmup,warmup,287.90710983693936
0.16130044971443924,1e-05,,,459,warmup,warmup,287.93312767201746
