acc,capacity_remaining,delta_step_theory,delta_total,eps_spent,eps_step_theory,event,event_type,op,regret
1.1577608290038133,,,1e-05,0.0,,222,warmup,warmup,4775.080015267725
0.3036795027290222,,,1e-05,0.0,,223,warmup,warmup,4775.172236508102
0.9046404305902809,,,1e-05,0.0,,224,warmup,warmup,4775.990610816761
0.9790772761564004,,,1e-05,0.0,,225,warmup,warmup,4776.949203129447
0.7588727029309443,,,1e-05,0.0,,226,warmup,warmup,4777.525090908701
1.2388828280106514,,,1e-05,0.0,,227,warmup,warmup,4779.0599215702405
0.6888448953570994,,,1e-05,0.0,,228,warmup,warmup,4779.5344288601
1.1179440605648505,,,1e-05,0.0,,229,warmup,warmup,4780.784227782652
2.549731776336118,,,1e-05,0.0,,230,warmup,warmup,4787.28535991391
1.2836610559445105,,,1e-05,0.0,,231,warmup,warmup,4788.933145620458
0.4399565879800834,,,1e-05,0.0,,232,warmup,warmup,4789.126707419765
0.3193904323473095,,,1e-05,0.0,,233,warmup,warmup,4789.22871766804
0.9196821712179709,,,1e-05,0.0,,234,warmup,warmup,4790.074532964097
0.9878263027447476,,,1e-05,0.0,,235,warmup,warmup,4791.050333768491
1.1265165639291204,,,1e-05,0.0,,236,warmup,warmup,4792.319373337298
1.1697737521490916,,,1e-05,0.0,,237,warmup,warmup,4793.687743968515
0.3431190858300993,,,1e-05,0.0,,238,warmup,warmup,4793.805474675576
1.1616548386352599,,,1e-05,0.0,,239,warmup,warmup,4795.154916639701
0.036456625802113174,,,1e-05,0.0,,240,warmup,warmup,4795.156245725266
0.7568319009144233,,,1e-05,0.0,,241,warmup,warmup,4795.729040251507
0.5820102244917535,,,1e-05,0.0,,242,warmup,warmup,4796.0677761529205
2.53066602532876,,,1e-05,0.0,,243,warmup,warmup,4802.472046684674
2.495030257957443,,,1e-05,0.0,,244,warmup,warmup,4808.697222672797
0.7650487414212455,,,1e-05,0.0,,245,warmup,warmup,4809.282522249547
0.9216530986546061,,,1e-05,0.0,,246,warmup,warmup,4810.131966683806
0.599426190325536,,,1e-05,0.0,,247,warmup,warmup,4810.491278441455
0.03917869645626704,,,1e-05,0.0,,248,warmup,warmup,4810.492813411711
0.592582992284641,,,1e-05,0.0,,249,warmup,warmup,4810.843968014456
0.7034135851223401,,,1e-05,0.0,,250,warmup,warmup,4811.33875868619
0.06498648282436825,,,1e-05,0.0,,251,warmup,warmup,4811.34298192914
0.4249985558870166,,,1e-05,0.0,,252,warmup,warmup,4811.5236057016455
0.0796347284479837,,,1e-05,0.0,,253,warmup,warmup,4811.52994739162
0.856243733332283,,,1e-05,0.0,,254,warmup,warmup,4812.263100722491
1.1127265100349708,,,1e-05,0.0,,255,warmup,warmup,4813.501261008625
0.0028642079774672258,,,1e-05,0.0,,256,warmup,warmup,4813.501269212313
0.5459941452395638,,,1e-05,0.0,,257,warmup,warmup,4813.799378818949
0.3813050145816206,,,1e-05,0.0,,258,warmup,warmup,4813.944772333094
0.47397415009943256,,,1e-05,0.0,,259,warmup,warmup,4814.169423828057
0.7896714087936914,,,1e-05,0.0,,260,warmup,warmup,4814.793004761923
1.134889066959601,,,1e-05,0.0,,261,warmup,warmup,4816.080977956228
1.0063520282517118,,,1e-05,0.0,,262,warmup,warmup,4817.093722360994
0.9210541466621378,,,1e-05,0.0,,263,warmup,warmup,4817.942063102078
0.06599759525255244,,,1e-05,0.0,,264,warmup,warmup,4817.946418784657
0.03522194528543254,,,1e-05,0.0,,265,warmup,warmup,4817.9476593700865
0.5467243834824516,,,1e-05,0.0,,266,warmup,warmup,4818.246566921581
0.5757151594868437,,,1e-05,0.0,,267,warmup,warmup,4818.5780148664435
2.0543785414336817,,,1e-05,0.0,,268,warmup,warmup,4822.798486057946
0.6800111170769536,,,1e-05,0.0,,269,warmup,warmup,4823.260901177295
1.3404006841794462,,,1e-05,0.0,,270,warmup,warmup,4825.057575171443
0.6425686648764701,,,1e-05,0.0,,271,warmup,warmup,4825.470469660524
0.12431612094376554,,,1e-05,0.0,,272,warmup,warmup,4825.485924158451
0.24595395925345587,,,1e-05,0.0,,273,warmup,warmup,4825.5464175085235
0.6060813661047835,,,1e-05,0.0,,274,warmup,warmup,4825.913752130863
0.20218357005474574,,,1e-05,0.0,,275,warmup,warmup,4825.9546303268635
0.7058093599715575,,,1e-05,0.0,,276,warmup,warmup,4826.452797179487
0.22390620462836397,,,1e-05,0.0,,277,warmup,warmup,4826.502931167958
0.3118443091910361,,,1e-05,0.0,,278,warmup,warmup,4826.600178041133
0.5691112144731809,,,1e-05,0.0,,279,warmup,warmup,4826.9240656155725
0.07587500801023817,,,1e-05,0.0,,280,warmup,warmup,4826.929822632413
0.1576097008654693,,,1e-05,0.0,,281,warmup,warmup,4826.954663450219
0.1894752990766504,,,1e-05,0.0,,282,warmup,warmup,4826.990564339179
0.5698633415866022,,,1e-05,0.0,,283,warmup,warmup,4827.315308567264
0.4045528143649415,,,1e-05,0.0,,284,warmup,warmup,4827.478971546874
0.1887270693947829,,,1e-05,0.0,,285,warmup,warmup,4827.514589453596
0.04406537710673053,,,1e-05,0.0,,286,warmup,warmup,4827.516531211056
1.0450435463041132,,,1e-05,0.0,,287,warmup,warmup,4828.608647224728
0.6899353683363814,,,1e-05,0.0,,288,warmup,warmup,4829.084658037209
0.44321470710521815,,,1e-05,0.0,,289,warmup,warmup,4829.281097313803
0.4822695142223836,,,1e-05,0.0,,290,warmup,warmup,4829.513681198151
0.2102177494216253,,,1e-05,0.0,,291,warmup,warmup,4829.557872700323
0.4768306565566782,,,1e-05,0.0,,292,warmup,warmup,4829.785240175355
0.5933295818515427,,,1e-05,0.0,,293,warmup,warmup,4830.137280168055
0.044606820474010656,,,1e-05,0.0,,294,warmup,warmup,4830.139269936488
0.21530765678941144,,,1e-05,0.0,,295,warmup,warmup,4830.18562732356
0.3350614267386254,,,1e-05,0.0,,296,warmup,warmup,4830.297893483248
0.13724826570699977,,,1e-05,0.0,,297,warmup,warmup,4830.316730569688
0.19817040894161853,,,1e-05,0.0,,298,warmup,warmup,4830.356002080668
0.27442925237686877,,,1e-05,0.0,,299,warmup,warmup,4830.431313495228
0.1302546011703558,,,1e-05,0.0,,300,warmup,warmup,4830.448279756354
0.044847579490120415,,,1e-05,0.0,,301,warmup,warmup,4830.45029106174
0.42390697359867646,,,1e-05,0.0,,302,warmup,warmup,4830.629988184006
0.25543345661514594,,,1e-05,0.0,,303,warmup,warmup,4830.695234434765
0.009723500300403032,,,1e-05,0.0,,304,warmup,warmup,4830.695328981223
0.11247499028241625,,,1e-05,0.0,,305,warmup,warmup,4830.707979604662
0.7616523021466066,,,1e-05,0.0,,306,warmup,warmup,4831.288093834027
0.6867821845098268,,,1e-05,0.0,,307,warmup,warmup,4831.759763602987
0.2277333329386657,,,1e-05,0.0,,308,warmup,warmup,4831.811626073918
0.16088109384001076,,,1e-05,0.0,,309,warmup,warmup,4831.837508800273
0.12335478601260341,,,1e-05,0.0,,310,warmup,warmup,4831.8527252035055
0.12969619854947778,,,1e-05,0.0,,311,warmup,warmup,4831.869546307424
0.06527186268848673,,,1e-05,0.0,,312,warmup,warmup,4831.873806723483
0.5657183236825433,,,1e-05,0.0,,313,warmup,warmup,4832.193843945232
0.09354754061399095,,,1e-05,0.0,,314,warmup,warmup,4832.202595087588
0.36724247866747056,,,1e-05,0.0,,315,warmup,warmup,4832.337462125725
0.11368827288249905,,,1e-05,0.0,,316,warmup,warmup,4832.350387149117
0.03029924036323517,,,1e-05,0.0,,317,warmup,warmup,4832.351305193083
0.014658460564831,,,1e-05,0.0,,318,warmup,warmup,4832.351520063549
0.14574284488309863,,,1e-05,0.0,,319,warmup,warmup,4832.372761040384
0.20218917568087047,,,1e-05,0.0,,320,warmup,warmup,4832.413641503146
0.008398831030751897,,,1e-05,0.0,,321,warmup,warmup,4832.413712043509
0.09873433466789105,,,1e-05,0.0,,322,warmup,warmup,4832.423460512351
0.03092733773997497,,,1e-05,0.0,,323,warmup,warmup,4832.424417012571
0.22954569673411607,,,1e-05,0.0,,324,warmup,warmup,4832.47710823946
0.03928838919609845,,,1e-05,0.0,,325,warmup,warmup,4832.478651816986
0.11552755417922811,,,1e-05,0.0,,326,warmup,warmup,4832.491998432761
0.0037969404930922046,,,1e-05,0.0,,327,warmup,warmup,4832.492012849518
0.40240370206326537,,,1e-05,0.0,,328,warmup,warmup,4832.653941588952
0.2781549394762107,,,1e-05,0.0,,329,warmup,warmup,4832.731311759307
0.09610823354312026,,,1e-05,0.0,,330,warmup,warmup,4832.740548551861
0.2952568814530001,,,1e-05,0.0,,331,warmup,warmup,4832.827725177906
0.16034639554971708,,,1e-05,0.0,,332,warmup,warmup,4832.853436144472
0.2123899932907951,,,1e-05,0.0,,333,warmup,warmup,4832.898545653722
0.13848541989229846,,,1e-05,0.0,,334,warmup,warmup,4832.917723865245
0.09688336744278248,,,1e-05,0.0,,335,warmup,warmup,4832.927110252132
0.3040466563020776,,,1e-05,0.0,,336,warmup,warmup,4833.01955462134
0.043010996185294914,,,1e-05,0.0,,337,warmup,warmup,4833.021404567133
0.22154142121986986,,,1e-05,0.0,,338,warmup,warmup,4833.070485168449
0.12815445135070633,,,1e-05,0.0,,339,warmup,warmup,4833.08690873185
0.06647877599685598,,,1e-05,0.0,,340,warmup,warmup,4833.091328159508
0.07199362627898198,,,1e-05,0.0,,341,warmup,warmup,4833.0965112417325
0.1505894655343898,,,1e-05,0.0,,342,warmup,warmup,4833.119188428863
0.07032365568619525,,,1e-05,0.0,,343,warmup,warmup,4833.124133845412
0.14628110242702075,,,1e-05,0.0,,344,warmup,warmup,4833.14553200634
0.16588627211721918,,,1e-05,0.0,,345,warmup,warmup,4833.1730502616165
0.40033910253299565,,,1e-05,0.0,,346,warmup,warmup,4833.333321658633
0.380910985911846,,,1e-05,0.0,,347,warmup,warmup,4833.478414837822
0.15978080493267122,,,1e-05,0.0,,348,warmup,warmup,4833.503944743447
0.2381414168110655,,,1e-05,0.0,,349,warmup,warmup,4833.560656077848
0.3849517984901445,,,1e-05,0.0,,350,warmup,warmup,4833.708843965009
0.059047049239245156,,,1e-05,0.0,,351,warmup,warmup,4833.712330519033
0.004655183312726852,,,1e-05,0.0,,352,warmup,warmup,4833.712352189764
0.1335497298157291,,,1e-05,0.0,,353,warmup,warmup,4833.730187720098
0.16682493281683186,,,1e-05,0.0,,354,warmup,warmup,4833.758018278308
0.11047760901691239,,,1e-05,0.0,,355,warmup,warmup,4833.770223580402
0.019886065844050616,,,1e-05,0.0,,356,warmup,warmup,4833.770619036017
0.03616438606991057,,,1e-05,0.0,,357,warmup,warmup,4833.771926898837
0.11268311065833636,,,1e-05,0.0,,358,warmup,warmup,4833.784624382264
0.19910644097664842,,,1e-05,0.0,,359,warmup,warmup,4833.8242677571025
0.08747191142523203,,,1e-05,0.0,,360,warmup,warmup,4833.831919092391
0.013372075082308088,,,1e-05,0.0,,361,warmup,warmup,4833.832097904783
0.07190294945545656,,,1e-05,0.0,,362,warmup,warmup,4833.837267938923
0.07359803698740874,,,1e-05,0.0,,363,warmup,warmup,4833.842684609972
0.18209933782953103,,,1e-05,0.0,,364,warmup,warmup,4833.87584477881
0.06744040193786383,,,1e-05,0.0,,365,warmup,warmup,4833.8803929866235
0.02209529985605263,,,1e-05,0.0,,366,warmup,warmup,4833.880881188899
0.12016225169150693,,,1e-05,0.0,,367,warmup,warmup,4833.8953201556305
0.02358121760934076,,,1e-05,0.0,,368,warmup,warmup,4833.895876229454
0.3218433238834899,,,1e-05,0.0,,369,warmup,warmup,4833.9994593545825
0.00768494746539794,,,1e-05,0.0,,370,warmup,warmup,4833.999518413
0.04660185695274377,,,1e-05,0.0,,371,warmup,warmup,4834.001690146071
0.09548601541815271,,,1e-05,0.0,,372,warmup,warmup,4834.010807725212
0.014697731256926971,,,1e-05,0.0,,373,warmup,warmup,4834.011023748516
0.057917093336146586,,,1e-05,0.0,,374,warmup,warmup,4834.014378138217
0.031155844851590064,,,1e-05,0.0,,375,warmup,warmup,4834.015348824885
0.2084303112330802,,,1e-05,0.0,,376,warmup,warmup,4834.058792019526
0.013129894493340899,,,1e-05,0.0,,377,warmup,warmup,4834.058964413655
0.028471803426097786,,,1e-05,0.0,,378,warmup,warmup,4834.059775057246
0.03726934233859325,,,1e-05,0.0,,379,warmup,warmup,4834.061164061124
0.07627244731666305,,,1e-05,0.0,,380,warmup,warmup,4834.066981547344
0.32642020755727397,,,1e-05,0.0,,381,warmup,warmup,4834.173531699245
0.0706653556301271,,,1e-05,0.0,,382,warmup,warmup,4834.178525291732
0.1103032193376583,,,1e-05,0.0,,383,warmup,warmup,4834.190692091928
0.25714529327565216,,,1e-05,0.0,,384,warmup,warmup,4834.256815793782
0.13798660912267557,,,1e-05,0.0,,385,warmup,warmup,4834.275856098079
0.015655443163329785,,,1e-05,0.0,,386,warmup,warmup,4834.27610119098
0.1269942957018253,,,1e-05,0.0,,387,warmup,warmup,4834.292228742121
0.0180144237429192,,,1e-05,0.0,,388,warmup,warmup,4834.292553261584
0.1507984480060678,,,1e-05,0.0,,389,warmup,warmup,4834.315293433505
0.00986638401185802,,,1e-05,0.0,,390,warmup,warmup,4834.315390779038
0.11642279871533368,,,1e-05,0.0,,391,warmup,warmup,4834.328945047099
0.15913386610850483,,,1e-05,0.0,,392,warmup,warmup,4834.354268634442
0.358306498823598,,,1e-05,0.0,,393,warmup,warmup,4834.482652181541
0.1035922222354857,,,1e-05,0.0,,394,warmup,warmup,4834.493383530049
0.11646449974884487,,,1e-05,0.0,,395,warmup,warmup,4834.506947509751
0.0698829766942286,,,1e-05,0.0,,396,warmup,warmup,4834.511831140182
0.05258526312340939,,,1e-05,0.0,,397,warmup,warmup,4834.51459635008
0.026868514312981595,,,1e-05,0.0,,398,warmup,warmup,4834.515318267141
0.05630970983739303,,,1e-05,0.0,,399,warmup,warmup,4834.518489050563
0.3122192904212089,,,1e-05,0.0,,400,warmup,warmup,4834.615969935874
0.0284705976134485,,,1e-05,0.0,,401,warmup,warmup,4834.6167805108025
0.042078057152478365,,,1e-05,0.0,,402,warmup,warmup,4834.618551073696
0.245267567340409,,,1e-05,0.0,,403,warmup,warmup,4834.678707253285
0.059105966208005345,,,1e-05,0.0,,404,warmup,warmup,4834.682200768527
0.0025147258565634267,,,1e-05,0.0,,405,warmup,warmup,4834.682207092373
0.008094849850292185,,,1e-05,0.0,,406,warmup,warmup,4834.682272618967
0.07067250579585116,,,1e-05,0.0,,407,warmup,warmup,4834.6872672220425
0.239705930436918,,,1e-05,0.0,,408,warmup,warmup,4834.744726155129
0.09728687301563621,,,1e-05,0.0,,409,warmup,warmup,4834.75419089079
0.1203985904667848,,,1e-05,0.0,,410,warmup,warmup,4834.768686711376
0.0352634622526824,,,1e-05,0.0,,411,warmup,warmup,4834.769930223146
0.04495913390095507,,,1e-05,0.0,,412,warmup,warmup,4834.771951546867
