acc,capacity_remaining,delta_step_theory,delta_total,eps_spent,eps_step_theory,event,event_type,op,regret
1.9551495236326097,,,1e-05,0.0,,108,warmup,warmup,337.3227352795483
1.177556514840059,,,1e-05,0.0,,109,warmup,warmup,338.70937462519055
2.6618947574827283,,,1e-05,0.0,,110,warmup,warmup,345.7950583251046
4.343016021120469,,,1e-05,0.0,,111,warmup,warmup,364.6568464848137
4.287155670732,,,1e-05,0.0,,112,warmup,warmup,383.03655022990324
0.4530014437161993,,,1e-05,0.0,,113,warmup,warmup,383.2417605379122
4.341279155887978,,,1e-05,0.0,,114,warmup,warmup,402.08846524725965
2.997311783181168,,,1e-05,0.0,,115,warmup,warmup,411.07234317285634
9.173802609305977,,,1e-05,0.0,,116,warmup,warmup,495.23099748736547
1.029947927518921,,,1e-05,0.0,,117,warmup,warmup,496.291790220766
0.1187566881897224,,,1e-05,0.0,,118,warmup,warmup,496.3058933717558
0.2723659978336046,,,1e-05,0.0,,119,warmup,warmup,496.38007660853174
1.4468445138592765,,,1e-05,0.0,,120,warmup,warmup,498.47343565581644
0.5089477414472467,,,1e-05,0.0,,121,warmup,warmup,498.7324634593407
2.5118131904456504,,,1e-05,0.0,,122,warmup,warmup,505.04166896303747
1.4539062005655763,,,1e-05,0.0,,123,warmup,warmup,507.1555122030805
0.9962266729843138,,,1e-05,0.0,,124,warmup,warmup,508.14797978704587
3.0086501106132886,,,1e-05,0.0,,125,warmup,warmup,517.1999552751392
2.8971267438257478,,,1e-05,0.0,,126,warmup,warmup,525.5932986449296
3.3081843960434725,,,1e-05,0.0,,127,warmup,warmup,536.5373826431552
13.549699168844713,,,1e-05,0.0,,128,warmup,warmup,720.1317302093463
15.36714048944117,,,1e-05,0.0,,129,warmup,warmup,956.2807370315685
1.389528883584271,,,1e-05,0.0,,130,warmup,warmup,958.2115275498835
1.2949393213118934,,,1e-05,0.0,,131,warmup,warmup,959.8883953957632
7.4870607947643695,,,1e-05,0.0,,132,warmup,warmup,1015.9444747402608
0.4924088853648376,,,1e-05,0.0,,133,warmup,warmup,1016.1869412506471
5.953057774523355,,,1e-05,0.0,,134,warmup,warmup,1051.62583811746
2.102336699821997,,,1e-05,0.0,,135,warmup,warmup,1056.0456577168784
1.6999209170427747,,,1e-05,0.0,,136,warmup,warmup,1058.9353888410778
1.2022222838542405,,,1e-05,0.0,,137,warmup,warmup,1060.3807272608735
6.033276702561573,,,1e-05,0.0,,138,warmup,warmup,1096.7811550305457
0.4996874802617155,,,1e-05,0.0,,139,warmup,warmup,1097.030842608476
1.042663160815657,,,1e-05,0.0,,140,warmup,warmup,1098.117989075398
1.915884724172391,,,1e-05,0.0,,141,warmup,warmup,1101.7886033517152
1.9764601549598046,,,1e-05,0.0,,142,warmup,warmup,1105.6949980958589
0.7726274883257662,,,1e-05,0.0,,143,warmup,warmup,1106.2919513315755
0.7513701773129902,,,1e-05,0.0,,144,warmup,warmup,1106.856508474931
1.2591629320553501,,,1e-05,0.0,,145,warmup,warmup,1108.4419997643931
0.3956848797634498,,,1e-05,0.0,,146,warmup,warmup,1108.5985662884666
2.0092424248756373,,,1e-05,0.0,,147,warmup,warmup,1112.6356214103866
5.8181868873177045,,,1e-05,0.0,,148,warmup,warmup,1146.4869200661424
4.520213177557876,,,1e-05,0.0,,149,warmup,warmup,1166.9192472367101
1.0542860278561634,,,1e-05,0.0,,150,warmup,warmup,1168.0307662652428
2.108689279989508,,,1e-05,0.0,,151,warmup,warmup,1172.4773367447856
1.6725558569959307,,,1e-05,0.0,,152,warmup,warmup,1175.274779839557
2.2739945712291467,,,1e-05,0.0,,153,warmup,warmup,1180.4458311495366
1.2014423786298982,,,1e-05,0.0,,154,warmup,warmup,1181.8892949387046
4.669263218516866,,,1e-05,0.0,,155,warmup,warmup,1203.691313942499
6.177936530901874,,,1e-05,0.0,,156,warmup,warmup,1241.858213722351
1.0668459384449138,,,1e-05,0.0,,157,warmup,warmup,1242.9963739787272
4.571471014403778,,,1e-05,0.0,,158,warmup,warmup,1263.8947212142612
0.26637443635970737,,,1e-05,0.0,,159,warmup,warmup,1263.9656765546072
0.6616542910235431,,,1e-05,0.0,,160,warmup,warmup,1264.4034629554371
1.493640194548071,,,1e-05,0.0,,161,warmup,warmup,1266.6344239862067
1.362588323518818,,,1e-05,0.0,,162,warmup,warmup,1268.4910709255964
1.852429655416395,,,1e-05,0.0,,163,warmup,warmup,1271.9225665538625
5.824897741054528,,,1e-05,0.0,,164,warmup,warmup,1305.8520002476046
2.751999599949067,,,1e-05,0.0,,165,warmup,warmup,1313.4255020457244
0.8223948403031374,,,1e-05,0.0,,166,warmup,warmup,1314.1018353190816
2.385287604515712,,,1e-05,0.0,,167,warmup,warmup,1319.791432275338
3.509451351571415,,,1e-05,0.0,,168,warmup,warmup,1332.1076810643845
1.4045530815919287,,,1e-05,0.0,,169,warmup,warmup,1334.0804504233938
2.358912598448841,,,1e-05,0.0,,170,warmup,warmup,1339.6449190705146
0.5042519885244463,,,1e-05,0.0,,171,warmup,warmup,1339.8991891384453
2.2773696840222772,,,1e-05,0.0,,172,warmup,warmup,1345.085601816149
1.1590321776782253,,,1e-05,0.0,,173,warmup,warmup,1346.4289574050424
1.6318433984747576,,,1e-05,0.0,,174,warmup,warmup,1349.091870282188
0.6935857704289878,,,1e-05,0.0,,175,warmup,warmup,1349.5729315031297
3.1234732128937677,,,1e-05,0.0,,176,warmup,warmup,1359.3290164147945
1.066767591820832,,,1e-05,0.0,,177,warmup,warmup,1360.4670095097538
0.7024495342405216,,,1e-05,0.0,,178,warmup,warmup,1360.9604448579084
1.039858584755918,,,1e-05,0.0,,179,warmup,warmup,1362.041750734199
0.5330219989261842,,,1e-05,0.0,,180,warmup,warmup,1362.3258631855383
1.3626580987337136,,,1e-05,0.0,,181,warmup,warmup,1364.1827002795828
0.6394978832222833,,,1e-05,0.0,,182,warmup,warmup,1364.5916578222286
2.8465341219886273,,,1e-05,0.0,,183,warmup,warmup,1372.6944143298742
2.6956072656490244,,,1e-05,0.0,,184,warmup,warmup,1379.9607128604941
0.48150164062594314,,,1e-05,0.0,,185,warmup,warmup,1380.1925566904197
1.7891406035013997,,,1e-05,0.0,,186,warmup,warmup,1383.393580789517
0.015474985964359478,,,1e-05,0.0,,187,warmup,warmup,1383.3938202647078
1.4384371377998797,,,1e-05,0.0,,188,warmup,warmup,1385.4629216641097
0.30973733550958094,,,1e-05,0.0,,189,warmup,warmup,1385.5588588811183
0.888118694827007,,,1e-05,0.0,,190,warmup,warmup,1386.3476136972195
0.6546298365506322,,,1e-05,0.0,,191,warmup,warmup,1386.7761539201217
1.8916005429953628,,,1e-05,0.0,,192,warmup,warmup,1390.354306534382
1.1800924532041392,,,1e-05,0.0,,193,warmup,warmup,1391.7469247324914
2.8653403156293074,,,1e-05,0.0,,194,warmup,warmup,1399.957099856862
0.8889758113009183,,,1e-05,0.0,,195,warmup,warmup,1400.7473778499402
1.9024057412787432,,,1e-05,0.0,,196,warmup,warmup,1404.3665254543905
1.0490922705651058,,,1e-05,0.0,,197,warmup,warmup,1405.46712004655
1.6931673087962302,,,1e-05,0.0,,198,warmup,warmup,1408.3339355821263
2.7300377717970745,,,1e-05,0.0,,199,warmup,warmup,1415.787041817565
0.7848596912501297,,,1e-05,0.0,,200,warmup,warmup,1416.4030465525143
1.0874781125487831,,,1e-05,0.0,,201,warmup,warmup,1417.585655197787
0.42415175715146214,,,1e-05,0.0,,202,warmup,warmup,1417.7655599108816
0.23318464802997863,,,1e-05,0.0,,203,warmup,warmup,1417.8199349909585
2.7292301957853056,,,1e-05,0.0,,204,warmup,warmup,1425.2686324525448
0.0449253915532839,,,1e-05,0.0,,205,warmup,warmup,1425.270650743351
1.440061526326236,,,1e-05,0.0,,206,warmup,warmup,1427.3444279429561
1.300455650573821,,,1e-05,0.0,,207,warmup,warmup,1429.0356128420656
0.9475439649303166,,,1e-05,0.0,,208,warmup,warmup,1429.9334524075414
0.9674980610960948,,,1e-05,0.0,,209,warmup,warmup,1430.869504905766
1.6276601900285879,,,1e-05,0.0,,210,warmup,warmup,1433.5187825999699
0.3025427624207464,,,1e-05,0.0,,211,warmup,warmup,1433.610314723063
1.2359049392868715,,,1e-05,0.0,,212,warmup,warmup,1435.1377757420169
0.7842432469931842,,,1e-05,0.0,,213,warmup,warmup,1435.7528132124712
0.4562186185778594,,,1e-05,0.0,,214,warmup,warmup,1435.9609486404083
0.1015300201463395,,,1e-05,0.0,,215,warmup,warmup,1435.9712569853994
0.2959551975121322,,,1e-05,0.0,,216,warmup,warmup,1436.0588464643338
1.572217568350001,,,1e-05,0.0,,217,warmup,warmup,1438.5307145465622
0.30841875594833557,,,1e-05,0.0,,218,warmup,warmup,1438.6258366755828
1.4918659679263353,,,1e-05,0.0,,219,warmup,warmup,1440.8515007418396
0.01923904408196586,,,1e-05,0.0,,220,warmup,warmup,1440.8518708826568
0.37376007746566753,,,1e-05,0.0,,221,warmup,warmup,1440.991567478164
2.1842034073236993,,,1e-05,0.0,,222,warmup,warmup,1445.7623120027283
0.6088120950210256,,,1e-05,0.0,,223,warmup,warmup,1446.1329641697723
0.17355553716519623,,,1e-05,0.0,,224,warmup,warmup,1446.163085694253
0.22752898139360056,,,1e-05,0.0,,225,warmup,warmup,1446.214855131627
0.6568135985291055,,,1e-05,0.0,,226,warmup,warmup,1446.6462592348398
0.7140876291494234,,,1e-05,0.0,,227,warmup,warmup,1447.1561803769441
0.4132012312513728,,,1e-05,0.0,,228,warmup,warmup,1447.3269156344518
0.5025396968478744,,,1e-05,0.0,,229,warmup,warmup,1447.5794617813597
0.03981502900694345,,,1e-05,0.0,,230,warmup,warmup,1447.5810470178944
0.12147145907258228,,,1e-05,0.0,,231,warmup,warmup,1447.5958023332637
0.39196494722530684,,,1e-05,0.0,,232,warmup,warmup,1447.749438853117
0.1824109451017636,,,1e-05,0.0,,233,warmup,warmup,1447.78271260601
0.2191766668067041,,,1e-05,0.0,,234,warmup,warmup,1447.8307510172824
0.14195561494378506,,,1e-05,0.0,,235,warmup,warmup,1447.8509024138964
0.5608341444621694,,,1e-05,0.0,,236,warmup,warmup,1448.165437351491
0.4346109220480292,,,1e-05,0.0,,237,warmup,warmup,1448.3543240050544
0.24394107502991957,,,1e-05,0.0,,238,warmup,warmup,1448.413831253141
1.4385814418385334,,,1e-05,0.0,,239,warmup,warmup,1450.4833478179432
0.28961107276916653,,,1e-05,0.0,,240,warmup,warmup,1450.5672223914137
1.305415057555099,,,1e-05,0.0,,241,warmup,warmup,1452.2713308639052
0.8834155723975812,,,1e-05,0.0,,242,warmup,warmup,1453.0517539374598
0.035589001229457295,,,1e-05,0.0,,243,warmup,warmup,1453.0530205144682
0.21438492061151315,,,1e-05,0.0,,244,warmup,warmup,1453.0989814086538
1.0071906618464002,,,1e-05,0.0,,245,warmup,warmup,1454.1134144379644
0.5069194135013039,,,1e-05,0.0,,246,warmup,warmup,1454.370381729749
0.5239864191645075,,,1e-05,0.0,,247,warmup,warmup,1454.6449434972178
0.6353446637832905,,,1e-05,0.0,,248,warmup,warmup,1455.0486063390158
0.5912875247629508,,,1e-05,0.0,,249,warmup,warmup,1455.398227275956
0.2951434635385106,,,1e-05,0.0,,250,warmup,warmup,1455.4853369400255
0.14396069654915528,,,1e-05,0.0,,251,warmup,warmup,1455.5060616221765
0.10456271717676113,,,1e-05,0.0,,252,warmup,warmup,1455.516994984
0.2970378466862642,,,1e-05,0.0,,253,warmup,warmup,1455.605226466364
0.43988391236469226,,,1e-05,0.0,,254,warmup,warmup,1455.7987243227212
0.8188923851473975,,,1e-05,0.0,,255,warmup,warmup,1456.4693090611736
0.0613219058283212,,,1e-05,0.0,,256,warmup,warmup,1456.473069437308
1.2661867900036299,,,1e-05,0.0,,257,warmup,warmup,1458.0762984244875
0.4960681439043525,,,1e-05,0.0,,258,warmup,warmup,1458.3223820278843
0.47136348691264895,,,1e-05,0.0,,259,warmup,warmup,1458.5445655646788
0.0195826255171605,,,1e-05,0.0,,260,warmup,warmup,1458.544949043901
0.37147334231655815,,,1e-05,0.0,,261,warmup,warmup,1458.6829414879528
0.6030535922284566,,,1e-05,0.0,,262,warmup,warmup,1459.0466151230526
0.205989671981488,,,1e-05,0.0,,263,warmup,warmup,1459.0890468680157
0.5333911120160892,,,1e-05,0.0,,264,warmup,warmup,1459.3735529463934
0.2556210271394397,,,1e-05,0.0,,265,warmup,warmup,1459.4388950559091
0.675100274767487,,,1e-05,0.0,,266,warmup,warmup,1459.8946554369002
0.4861883739838433,,,1e-05,0.0,,267,warmup,warmup,1460.1310345718973
0.14033004280710948,,,1e-05,0.0,,268,warmup,warmup,1460.1507270928116
0.23888087070203312,,,1e-05,0.0,,269,warmup,warmup,1460.207791163199
0.8096046627707221,,,1e-05,0.0,,270,warmup,warmup,1460.8632508731791
0.16369939547998769,,,1e-05,0.0,,271,warmup,warmup,1460.8900483652596
0.1371644315368088,,,1e-05,0.0,,272,warmup,warmup,1460.9088624465385
0.04603744108245156,,,1e-05,0.0,,273,warmup,warmup,1460.9109818925199
0.05103326934974639,,,1e-05,0.0,,274,warmup,warmup,1460.9135862871003
0.08143599048153383,,,1e-05,0.0,,275,warmup,warmup,1460.920218107646
0.3171324739166245,,,1e-05,0.0,,276,warmup,warmup,1461.0207911136583
0.6130943887633986,,,1e-05,0.0,,277,warmup,warmup,1461.3966758431916
0.10428008282928536,,,1e-05,0.0,,278,warmup,warmup,1461.4075501788664
0.2918740551862955,,,1e-05,0.0,,279,warmup,warmup,1461.4927406429572
0.08123583699990533,,,1e-05,0.0,,280,warmup,warmup,1461.4993399041703
0.14786235975371587,,,1e-05,0.0,,281,warmup,warmup,1461.5212031816022
0.36205194026945353,,,1e-05,0.0,,282,warmup,warmup,1461.652284789055
0.9037432338348452,,,1e-05,0.0,,283,warmup,warmup,1462.4690366217574
0.4829863230444489,,,1e-05,0.0,,284,warmup,warmup,1462.7023124100053
0.19962095488666431,,,1e-05,0.0,,285,warmup,warmup,1462.7421609356352
0.6188021151096499,,,1e-05,0.0,,286,warmup,warmup,1463.1250769932994
0.4396842624248247,,,1e-05,0.0,,287,warmup,warmup,1463.3183992439235
0.26787694331860523,,,1e-05,0.0,,288,warmup,warmup,1463.3901573006851
0.2018682802504499,,,1e-05,0.0,,289,warmup,warmup,1463.4309081032563
0.04255934082391999,,,1e-05,0.0,,290,warmup,warmup,1463.4327194007476
0.11604425891426617,,,1e-05,0.0,,291,warmup,warmup,1463.4461856707746
0.1727816480643023,,,1e-05,0.0,,292,warmup,warmup,1463.4760391686825
0.5730711733365239,,,1e-05,0.0,,293,warmup,warmup,1463.804449738392
0.6666735600444298,,,1e-05,0.0,,294,warmup,warmup,1464.2489033740542
0.7260671972723882,,,1e-05,0.0,,295,warmup,warmup,1464.7760769490092
0.2625828369991243,,,1e-05,0.0,,296,warmup,warmup,1464.8450266952957
0.27970454399918454,,,1e-05,0.0,,297,warmup,warmup,1464.9232613272295
0.2574760500423002,,,1e-05,0.0,,298,warmup,warmup,1464.9895552435748
0.8272743406225933,,,1e-05,0.0,,299,warmup,warmup,1465.6739380782274
0.3536369548182292,,,1e-05,0.0,,300,warmup,warmup,1465.7989971740406
1.0383173173601437,,,1e-05,0.0,,301,warmup,warmup,1466.8771000255706
0.02118630943926325,,,1e-05,0.0,,302,warmup,warmup,1466.8775488852782
0.26605017826049426,,,1e-05,0.0,,303,warmup,warmup,1466.9483315826305
0.5441495632386202,,,1e-05,0.0,,304,warmup,warmup,1467.2444303298034
1.0004130024670843,,,1e-05,0.0,,305,warmup,warmup,1468.2452565053086
0.2822747859339766,,,1e-05,0.0,,306,warmup,warmup,1468.3249355600826
0.277119768554834,,,1e-05,0.0,,307,warmup,warmup,1468.4017309262065
0.04796639998180252,,,1e-05,0.0,,308,warmup,warmup,1468.4040317017336
0.9281002637525756,,,1e-05,0.0,,309,warmup,warmup,1469.2654018013113
0.010085608860782358,,,1e-05,0.0,,310,warmup,warmup,1469.2655035208174
0.2259590398640563,,,1e-05,0.0,,311,warmup,warmup,1469.3165610085136
0.10703923027285844,,,1e-05,0.0,,312,warmup,warmup,1469.328018405331
0.16957780962362534,,,1e-05,0.0,,313,warmup,warmup,1469.3567750388477
0.19054920765894562,,,1e-05,0.0,,314,warmup,warmup,1469.393084039387
0.0939834721411783,,,1e-05,0.0,,315,warmup,warmup,1469.4019169324229
0.043864311807679246,,,1e-05,0.0,,316,warmup,warmup,1469.4038410102733
0.01710229801478924,,,1e-05,0.0,,317,warmup,warmup,1469.4041334988706
0.0029405285650150326,,,1e-05,0.0,,318,warmup,warmup,1469.4041421455788
0.20739780891420212,,,1e-05,0.0,,319,warmup,warmup,1469.4471559967212
0.051343565501150046,,,1e-05,0.0,,320,warmup,warmup,1469.4497921584395
0.05921474504436086,,,1e-05,0.0,,321,warmup,warmup,1469.4532985444703
0.04038419916829028,,,1e-05,0.0,,322,warmup,warmup,1469.4549294280127
0.16256580930080378,,,1e-05,0.0,,323,warmup,warmup,1469.4813570703664
0.25893848217759974,,,1e-05,0.0,,324,warmup,warmup,1469.5484062079188
0.12335338642748628,,,1e-05,0.0,,325,warmup,warmup,1469.563622265862
0.13492779928058463,,,1e-05,0.0,,326,warmup,warmup,1469.5818277768808
0.6587061786586776,,,1e-05,0.0,,327,warmup,warmup,1470.0157216066839
0.9592516535934013,,,1e-05,0.0,,328,warmup,warmup,1470.9358853416056
0.1860136331496527,,,1e-05,0.0,,329,warmup,warmup,1470.9704864133232
0.12566907497987057,,,1e-05,0.0,,330,warmup,warmup,1470.9862791297296
0.005577933178199129,,,1e-05,0.0,,331,warmup,warmup,1470.9863102430681
0.021025487710955526,,,1e-05,0.0,,332,warmup,warmup,1470.9867523142016
0.017749122779273874,,,1e-05,0.0,,333,warmup,warmup,1470.987067345561
0.03210535649772339,,,1e-05,0.0,,334,warmup,warmup,1470.9880980994767
0.5988258010267238,,,1e-05,0.0,,335,warmup,warmup,1471.346690439452
0.024066480043366756,,,1e-05,0.0,,336,warmup,warmup,1471.3472696349136
0.27598152614625704,,,1e-05,0.0,,337,warmup,warmup,1471.4234354376877
0.028701871508662435,,,1e-05,0.0,,338,warmup,warmup,1471.4242592351159
0.00941393999137996,,,1e-05,0.0,,339,warmup,warmup,1471.424347857382
0.07207248017787848,,,1e-05,0.0,,340,warmup,warmup,1471.429542299781
0.1797789496235911,,,1e-05,0.0,,341,warmup,warmup,1471.4618627705086
0.050798072306539765,,,1e-05,0.0,,342,warmup,warmup,1471.4644432146586
0.5206975272076608,,,1e-05,0.0,,343,warmup,warmup,1471.7355691294988
0.16857874167019293,,,1e-05,0.0,,344,warmup,warmup,1471.763987921642
0.050297168418006466,,,1e-05,0.0,,345,warmup,warmup,1471.766517726793
0.16053573836830015,,,1e-05,0.0,,346,warmup,warmup,1471.7922894500864
0.007364437408079461,,,1e-05,0.0,,347,warmup,warmup,1471.7923436850247
0.08017816121436416,,,1e-05,0.0,,348,warmup,warmup,1471.7987722225603
0.0011042442311408607,,,1e-05,0.0,,349,warmup,warmup,1471.7987734419155
0.1146119091164759,,,1e-05,0.0,,350,warmup,warmup,1471.8119093316268
0.001887234194270171,,,1e-05,0.0,,351,warmup,warmup,1471.8119128932797
0.03862580757469214,,,1e-05,0.0,,352,warmup,warmup,1471.8134048462905
0.09990053338153793,,,1e-05,0.0,,353,warmup,warmup,1471.8233849628605
0.5354089779369327,,,1e-05,0.0,,354,warmup,warmup,1472.110047736516
0.3280124227189657,,,1e-05,0.0,,355,warmup,warmup,1472.217639885974
0.1438022394472398,,,1e-05,0.0,,356,warmup,warmup,1472.238318970044
0.2766728121305162,,,1e-05,0.0,,357,warmup,warmup,1472.3148668150163
0.11136583395919208,,,1e-05,0.0,,358,warmup,warmup,1472.3272691639897
0.23841759930740247,,,1e-05,0.0,,359,warmup,warmup,1472.3841121156493
0.07940606418431684,,,1e-05,0.0,,360,warmup,warmup,1472.3904174386785
0.29997075819073704,,,1e-05,0.0,,361,warmup,warmup,1472.480399894448
0.2931372603338578,,,1e-05,0.0,,362,warmup,warmup,1472.5663293478442
0.24524540598731903,,,1e-05,0.0,,363,warmup,warmup,1472.626474657002
0.03516235427398229,,,1e-05,0.0,,364,warmup,warmup,1472.62771104816
0.1551806024655802,,,1e-05,0.0,,365,warmup,warmup,1472.6517920675417
0.23115305344702985,,,1e-05,0.0,,366,warmup,warmup,1472.7052238016595
0.08258946024655156,,,1e-05,0.0,,367,warmup,warmup,1472.7120448206033
0.019951563434619235,,,1e-05,0.0,,368,warmup,warmup,1472.7124428854868
0.10435223304133112,,,1e-05,0.0,,369,warmup,warmup,1472.7233322740276
0.20400421577052263,,,1e-05,0.0,,370,warmup,warmup,1472.7649499940796
0.013531288724517587,,,1e-05,0.0,,371,warmup,warmup,1472.765133089854
0.16858876612266593,,,1e-05,0.0,,372,warmup,warmup,1472.793555261917
0.08760300548528566,,,1e-05,0.0,,373,warmup,warmup,1472.801229548487
0.07021655201985855,,,1e-05,0.0,,374,warmup,warmup,1472.8061599126647
0.05688849891492609,,,1e-05,0.0,,375,warmup,warmup,1472.8093962139735
0.19068940807267865,,,1e-05,0.0,,376,warmup,warmup,1472.8457586643246
0.3177338085137926,,,1e-05,0.0,,377,warmup,warmup,1472.9467134373974
0.30831751535264873,,,1e-05,0.0,,378,warmup,warmup,1473.0417731276707
0.20996347552467487,,,1e-05,0.0,,379,warmup,warmup,1473.0858577887252
0.12981846151567045,,,1e-05,0.0,,380,warmup,warmup,1473.1027106216754
0.0027235939293631523,,,1e-05,0.0,,381,warmup,warmup,1473.1027180396393
0.45346406215804125,,,1e-05,0.0,,382,warmup,warmup,1473.3083476953082
0.16662382655269425,,,1e-05,0.0,,383,warmup,warmup,1473.3361111948832
0.09236899982318358,,,1e-05,0.0,,384,warmup,warmup,1473.3446432270116
0.033235266360048143,,,1e-05,0.0,,385,warmup,warmup,1473.3457478099417
0.24335565934957604,,,1e-05,0.0,,386,warmup,warmup,1473.4049697868793
0.11224518445550191,,,1e-05,0.0,,387,warmup,warmup,1473.4175687683128
0.029712925984324956,,,1e-05,0.0,,388,warmup,warmup,1473.4184516262833
0.11277470613368656,,,1e-05,0.0,,389,warmup,warmup,1473.4311697606267
0.0706184293965455,,,1e-05,0.0,,390,warmup,warmup,1473.4361567231972
0.17269364905137574,,,1e-05,0.0,,391,warmup,warmup,1473.4659798196199
0.12267326374185039,,,1e-05,0.0,,392,warmup,warmup,1473.481028549257
0.25214994636312316,,,1e-05,0.0,,393,warmup,warmup,1473.5446081447078
0.335196548071536,,,1e-05,0.0,,394,warmup,warmup,1473.656964870547
0.035178283969330426,,,1e-05,0.0,,395,warmup,warmup,1473.65820238221
0.08256148655999951,,,1e-05,0.0,,396,warmup,warmup,1473.665018781273
0.3745966920578967,,,1e-05,0.0,,397,warmup,warmup,1473.8053414629737
0.06571195373525374,,,1e-05,0.0,,398,warmup,warmup,1473.8096595238374
0.1263345434575558,,,1e-05,0.0,,399,warmup,warmup,1473.825619940708
0.14101306367950328,,,1e-05,0.0,,400,warmup,warmup,1473.8455046248364
0.14585453686721994,,,1e-05,0.0,,401,warmup,warmup,1473.866778170761
0.25028513356881876,,,1e-05,0.0,,402,warmup,warmup,1473.9294208188467
0.05280091918120888,,,1e-05,0.0,,403,warmup,warmup,1473.932208755913
0.013609894369089659,,,1e-05,0.0,,404,warmup,warmup,1473.9323939851379
0.07099120572398698,,,1e-05,0.0,,405,warmup,warmup,1473.937433736428
0.12654397030481412,,,1e-05,0.0,,406,warmup,warmup,1473.9534471128484
0.17836669623898693,,,1e-05,0.0,,407,warmup,warmup,1473.9852617911756
