C_hat,D_hat,G_hat,N_gamma,N_star_theory,P_T,P_T_est,S_scalar,acc,accountant,avg_regret,avg_regret_with_noise,base_eta_t,c_hat,comparator_type,cum_regret,cum_regret_with_noise,delta_step_theory,delta_total,drift_boost_remaining,drift_flag,eps_remaining,eps_spent,eps_step_theory,eta_t,event,event_id,event_type,lambda_est,m_capacity,m_used,noise_regret_cum,noise_regret_increment,op,regret,regret_dynamic,regret_increment,regret_path_term,regret_static_term,rho_remaining,rho_spent,rho_step,sample_id,segment_id,sens_delete,sigma_step,sigma_step_theory,x_norm
,,,,,0.0,0.0,7011.5733873524005,3.049861330705211,,0.0,0.0,0.011942417725870355,,none,0.0,0.0,,,0,False,,,,0.011942417725870355,10,10,calibrate,20.00834212939637,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000010,0,,,,3.990851640701294
,,,,,0.0,0.0,7121.165863529577,2.0869188992298167,,0.0,0.0,0.011850166416187016,,none,0.0,0.0,,,0,False,,,,0.011850166416187016,11,11,calibrate,20.46420379741514,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000011,0,,,,5.01631498336792
,,,,,0.0,0.0,7481.964010633203,4.154294089070312,,0.0,0.0,0.011560914586537234,,none,0.0,0.0,,,0,False,,,,0.011560914586537234,12,12,calibrate,20.249762496283246,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000012,0,,,,4.572302341461182
,,,,,0.0,0.0,7664.00273897414,2.636398098309571,,0.0,0.0,0.01142278951847547,,none,0.0,0.0,,,0,False,,,,0.01142278951847547,13,13,calibrate,20.716243892862593,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000013,0,,,,5.117653846740723
,,,,,0.0,0.0,7962.054580246586,3.7496106819360966,,0.0,0.0,0.011206949754622011,,none,0.0,0.0,,,0,False,,,,0.011206949754622011,14,14,calibrate,20.6675692169745,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000014,0,,,,4.604259014129639
,,,,,0.0,0.0,7966.028334749835,0.5487344792709112,,0.0,0.0,0.011204154181951661,,none,0.0,0.0,,,0,False,,,,0.011204154181951661,15,15,calibrate,19.89552684284996,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000015,0,,,,3.632772922515869
,,,,,0.0,0.0,7966.967085896355,0.19572527028215003,,0.0,0.0,0.011203494067360908,,none,0.0,0.0,,,0,False,,,,0.011203494067360908,16,16,calibrate,20.28339771279312,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000016,0,,,,4.950263500213623
,,,,,0.0,0.0,8008.484852877954,1.3097114552309792,,0.0,0.0,0.011174415628372018,,none,0.0,0.0,,,0,False,,,,0.011174415628372018,17,17,calibrate,20.57405115324586,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000017,0,,,,4.919731140136719
,,,,,0.0,0.0,9391.773150641422,8.151054287798297,,0.0,0.0,0.010318728909952129,,none,0.0,0.0,,,0,False,,,,0.010318728909952129,18,18,calibrate,20.358426533361897,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000018,0,,,,4.5629167556762695
,,,,,0.0,0.0,10062.219651116167,6.8595950132465,,0.0,0.0,0.009969034598985248,,none,0.0,0.0,,,0,False,,,,0.009969034598985248,19,19,calibrate,19.670332791940098,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000019,0,,,,3.774709939956665
,,,,,0.0,0.0,10107.65548886114,2.185660111649765,,0.0,0.0,0.009946603006808332,,none,0.0,0.0,,,0,False,,,,0.009946603006808332,20,20,calibrate,18.58962209061709,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000020,0,,,,3.0840160846710205
,,,,,0.0,0.0,10111.66585056551,0.35828810753161666,,0.0,0.0,0.009944630362919744,,none,0.0,0.0,,,0,False,,,,0.009944630362919744,21,21,calibrate,19.500600767318893,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000021,0,,,,5.589325428009033
,,,,,0.0,0.0,10131.184112636704,0.8853704603673657,,0.0,0.0,0.00993504631644882,,none,0.0,0.0,,,0,False,,,,0.00993504631644882,22,22,calibrate,19.564925369414123,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000022,0,,,,4.98994255065918
,,,,,0.0,0.0,10148.879378175781,1.0638116139351015,,0.0,0.0,0.009926381321314855,,none,0.0,0.0,,,0,False,,,,0.009926381321314855,23,23,calibrate,18.976297294425382,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000023,0,,,,3.954246997833252
,,,,,0.0,0.0,10838.917634552688,5.6140784178740075,,0.0,0.0,0.009605213928428316,,none,0.0,0.0,,,0,False,,,,0.009605213928428316,24,24,calibrate,18.961781596248066,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000024,0,,,,4.679054260253906
,,,,,0.0,0.0,10857.153703637241,0.9176402602981389,,0.0,0.0,0.00959714390550952,,none,0.0,0.0,,,0,False,,,,0.00959714390550952,25,25,calibrate,18.966243407771124,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000025,0,,,,4.65364408493042
,,,,,0.0,0.0,11152.091085555141,4.81793005749963,,0.0,0.0,0.009469386567276463,,none,0.0,0.0,,,0,False,,,,0.009469386567276463,26,26,calibrate,18.207587264421534,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000026,0,,,,3.564547538757324
,,,,,0.0,0.0,12819.684628134051,6.672824037053709,,0.0,0.0,0.00883204614163388,,none,0.0,0.0,,,0,False,,,,0.00883204614163388,27,27,calibrate,19.729937245380565,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000027,0,,,,6.11977481842041
,,,,,0.0,0.0,13473.190156823412,7.040333017055304,,0.0,0.0,0.008615188422576789,,none,0.0,0.0,,,0,False,,,,0.008615188422576789,28,28,calibrate,18.67844798015595,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000028,0,,,,3.6310434341430664
,,,,,0.0,0.0,13728.137563930823,4.065255904385953,,0.0,0.0,0.008534816512749923,,none,0.0,0.0,,,0,False,,,,0.008534816512749923,29,29,calibrate,18.103247849358617,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000029,0,,,,3.927691698074341
,,,,,0.0,0.0,13849.167588190592,3.1979299433372224,,0.0,0.0,0.008497441133409011,,none,0.0,0.0,,,0,False,,,,0.008497441133409011,30,30,calibrate,17.43725684488288,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000030,0,,,,3.440152168273926
,,,,,0.0,0.0,14060.867663588759,3.6610499490253603,,0.0,0.0,0.008433229894412399,,none,0.0,0.0,,,0,False,,,,0.008433229894412399,31,31,calibrate,16.920723228675733,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000031,0,,,,3.9742469787597656
,,,,,0.0,0.0,16622.8483449063,12.13168337083527,,0.0,0.0,0.007756169272351326,,none,0.0,0.0,,,0,False,,,,0.007756169272351326,32,32,calibrate,16.905782715206794,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000032,0,,,,4.172216892242432
,,,,,0.0,0.0,16643.007048571344,0.9110230540323578,,0.0,0.0,0.007751470551384242,,none,0.0,0.0,,,0,False,,,,0.007751470551384242,33,33,calibrate,17.067824080296713,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000033,0,,,,4.928354263305664
,,,,,0.0,0.0,16651.69080045544,0.8027394736889741,,0.0,0.0,0.00774944911627063,,none,0.0,0.0,,,0,False,,,,0.00774944911627063,34,34,calibrate,16.59770771870524,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000034,0,,,,3.670955181121826
,,,,,0.0,0.0,16749.52027815705,2.548916069426666,,0.0,0.0,0.007726784741637388,,none,0.0,0.0,,,0,False,,,,0.007726784741637388,35,35,calibrate,16.300232529789618,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000035,0,,,,3.880425214767456
,,,,,0.0,0.0,16784.113526001252,1.6018155521374462,,0.0,0.0,0.007718817908906594,,none,0.0,0.0,,,0,False,,,,0.007718817908906594,36,36,calibrate,15.883856236900366,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000036,0,,,,3.671834945678711
,,,,,0.0,0.0,17022.291087460286,2.9365953092033896,,0.0,0.0,0.007664626450592654,,none,0.0,0.0,,,0,False,,,,0.007664626450592654,37,37,calibrate,16.870426661421167,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000037,0,,,,5.255406856536865
,,,,,0.0,0.0,17395.666393168645,3.893786599004313,,0.0,0.0,0.007581924663564902,,none,0.0,0.0,,,0,False,,,,0.007581924663564902,38,38,calibrate,17.259295498669076,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000038,0,,,,4.962501525878906
,,,,,0.0,0.0,17508.914402940776,2.204492271240052,,0.0,0.0,0.007557364865374095,,none,0.0,0.0,,,0,False,,,,0.007557364865374095,39,39,calibrate,17.60192999813279,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000039,0,,,,4.827326774597168
,,,,,0.0,0.0,17675.369158491878,2.2933129744222516,,0.0,0.0,0.007521695596120575,,none,0.0,0.0,,,0,False,,,,0.007521695596120575,40,40,calibrate,18.58623446918914,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000040,0,,,,5.6258063316345215
,,,,,0.0,0.0,17823.978859779167,3.5403910246897197,,0.0,0.0,0.007490273413334247,,none,0.0,0.0,,,0,False,,,,0.007490273413334247,41,41,calibrate,17.671626994360576,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000041,0,,,,3.4432802200317383
,,,,,0.0,0.0,17829.257488496674,0.49562635777052333,,0.0,0.0,0.007489164525336869,,none,0.0,0.0,,,0,False,,,,0.007489164525336869,42,42,calibrate,17.867881894961346,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000042,0,,,,4.635601997375488
,,,,,0.0,0.0,18247.009161629092,5.884107393005738,,0.0,0.0,0.007402938729384511,,none,0.0,0.0,,,0,False,,,,0.007402938729384511,43,43,calibrate,17.199959634262097,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000043,0,,,,3.4735896587371826
,,,,,0.0,0.0,18709.29226024061,4.046712681089983,,0.0,0.0,0.007310908026761709,,none,0.0,0.0,,,0,False,,,,0.007310908026761709,44,44,calibrate,17.741702496836876,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000044,0,,,,5.313144207000732
,,,,,0.0,0.0,25613.79090930565,14.685212291579543,,0.0,0.0,0.006248317219255709,,none,0.0,0.0,,,0,False,,,,0.006248317219255709,45,45,calibrate,18.529283141433936,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000045,0,,,,5.658298492431641
,,,,,0.0,0.0,25633.337781454222,0.8896358082828447,,0.0,0.0,0.006245934416994901,,none,0.0,0.0,,,0,False,,,,0.006245934416994901,46,46,calibrate,18.436787192786106,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000046,0,,,,4.969656467437744
,,,,,0.0,0.0,25648.312205579612,0.9714785061012395,,0.0,0.0,0.006244110848143473,,none,0.0,0.0,,,0,False,,,,0.006244110848143473,47,47,calibrate,18.101892121702253,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000047,0,,,,3.9832894802093506
,,,,,0.0,0.0,25985.790638620947,4.21709385370994,,0.0,0.0,0.006203432092057394,,none,0.0,0.0,,,0,False,,,,0.006203432092057394,48,48,calibrate,18.048745814737533,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000048,0,,,,4.356219291687012
,,,,,0.0,0.0,28301.642889914514,8.86790534353143,,0.0,0.0,0.005944210446705806,,none,0.0,0.0,,,0,False,,,,0.005944210446705806,49,49,calibrate,19.078421669673933,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000049,0,,,,5.426681995391846
,,,,,0.0,0.0,28575.675120199838,3.524699097552745,,0.0,0.0,0.005915640180978956,,none,0.0,0.0,,,0,False,,,,0.005915640180978956,50,50,calibrate,18.83094523160929,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000050,0,,,,4.696547985076904
,,,,,0.0,0.0,29406.884606882293,6.181608852958506,,0.0,0.0,0.005831435700634841,,none,0.0,0.0,,,0,False,,,,0.005831435700634841,51,51,calibrate,18.774362316785144,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000051,0,,,,4.6639485359191895
,,,,,0.0,0.0,31047.54135732603,8.243094954469495,,0.0,0.0,0.005675268236183976,,none,0.0,0.0,,,0,False,,,,0.005675268236183976,52,52,calibrate,19.01522534683731,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000052,0,,,,4.913812160491943
,,,,,0.0,0.0,32074.252630749117,6.048195564083708,,0.0,0.0,0.005583695508621745,,none,0.0,0.0,,,0,False,,,,0.005583695508621745,53,53,calibrate,19.465456864386255,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000053,0,,,,5.297834396362305
,,,,,0.0,0.0,32679.5098611973,7.322664623286802,,0.0,0.0,0.005531746030673132,,none,0.0,0.0,,,0,False,,,,0.005531746030673132,54,54,calibrate,18.57391165173576,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000054,0,,,,3.3597025871276855
,,,,,0.0,0.0,34022.94778147564,7.2776733104514815,,0.0,0.0,0.005421432197579567,,none,0.0,0.0,,,0,False,,,,0.005421432197579567,55,55,calibrate,18.91749022178789,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000055,0,,,,5.036354064941406
,,,,,0.0,0.0,34573.763695115274,4.197702549229652,,0.0,0.0,0.005378072720647199,,none,0.0,0.0,,,0,False,,,,0.005378072720647199,56,56,calibrate,19.396164807606166,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000056,0,,,,5.591026782989502
,,,,,0.0,0.0,34578.66335040461,0.579787746280719,,0.0,0.0,0.005377691681685428,,none,0.0,0.0,,,0,False,,,,0.005377691681685428,57,57,calibrate,18.647308393482305,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000057,0,,,,3.817805051803589
,,,,,0.0,0.0,34578.91432669048,0.11865131462821499,,0.0,0.0,0.005377672165810507,,none,0.0,0.0,,,0,False,,,,0.005377672165810507,58,58,calibrate,18.376709882019732,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000058,0,,,,4.222248554229736
,,,,,0.0,0.0,34703.91817419814,2.4369401522166827,,0.0,0.0,0.0053679782150418,,none,0.0,0.0,,,0,False,,,,0.0053679782150418,59,59,calibrate,18.45051870831325,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000059,0,,,,4.587930202484131
,,,,,0.0,0.0,34943.6459363186,3.4137837633935764,,0.0,0.0,0.005349533258038153,,none,0.0,0.0,,,0,False,,,,0.005349533258038153,60,60,calibrate,18.582080231947224,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000060,0,,,,4.5354790687561035
,,,,,0.0,0.0,36271.150041506655,8.045924489908776,,0.0,0.0,0.005250725771295596,,none,0.0,0.0,,,0,False,,,,0.005250725771295596,61,61,calibrate,18.499262382571757,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000061,0,,,,4.5283708572387695
,,,,,0.0,0.0,36891.84732925793,5.379892072104864,,0.0,0.0,0.005206367241037909,,none,0.0,0.0,,,0,False,,,,0.005206367241037909,62,62,calibrate,18.647621497143966,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000062,0,,,,4.630910396575928
,,,,,0.0,0.0,37942.01794873771,7.276776524341495,,0.0,0.0,0.005133809950787069,,none,0.0,0.0,,,0,False,,,,0.005133809950787069,63,63,calibrate,18.53085972356924,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000063,0,,,,4.453392028808594
,,,,,0.0,0.0,39178.28030981323,7.387766749432816,,0.0,0.0,0.00505216255196305,,none,0.0,0.0,,,0,False,,,,0.00505216255196305,64,64,calibrate,18.771866533510583,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000064,0,,,,4.759289741516113
,,,,,0.0,0.0,39281.05367499729,2.1746971080224617,,0.0,0.0,0.005045549086119301,,none,0.0,0.0,,,0,False,,,,0.005045549086119301,65,65,calibrate,18.88565741009914,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000065,0,,,,4.661669731140137
,,,,,0.0,0.0,39378.62628797027,2.51144091333925,,0.0,0.0,0.005039294262199968,,none,0.0,0.0,,,0,False,,,,0.005039294262199968,66,66,calibrate,18.37089894354977,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000066,0,,,,3.933154344558716
,,,,,0.0,0.0,39387.109722867885,0.6629384593513832,,0.0,0.0,0.005038751536073084,,none,0.0,0.0,,,0,False,,,,0.005038751536073084,67,67,calibrate,18.38055540160271,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000067,0,,,,4.393520355224609
,,,,,0.0,0.0,40201.373928011264,5.496828640844923,,0.0,0.0,0.0049874614522490346,,none,0.0,0.0,,,0,False,,,,0.0049874614522490346,68,68,calibrate,18.871737920262785,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000068,0,,,,5.191232681274414
,,,,,0.0,0.0,40867.878914966015,5.568692512965616,,0.0,0.0,0.004946624578002506,,none,0.0,0.0,,,0,False,,,,0.004946624578002506,69,69,calibrate,19.00333691908813,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000069,0,,,,4.636053562164307
,,,,,0.0,0.0,41153.17742790236,4.368624492534714,,0.0,0.0,0.004929448272635193,,none,0.0,0.0,,,0,False,,,,0.004929448272635193,70,70,calibrate,18.50797502714379,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000070,0,,,,3.866384267807007
,,,,,0.0,0.0,41514.559047056035,4.531916863354182,,0.0,0.0,0.004907946108395149,,none,0.0,0.0,,,0,False,,,,0.004907946108395149,71,71,calibrate,18.305681830396342,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000071,0,,,,4.194701671600342
,,,,,0.0,0.0,41791.324743534875,4.158943557444672,,0.0,0.0,0.0048916675200665356,,none,0.0,0.0,,,0,False,,,,0.0048916675200665356,72,72,calibrate,17.993409699306717,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000072,0,,,,4.000120639801025
,,,,,0.0,0.0,41838.30652981255,1.4853484000698587,,0.0,0.0,0.004888920231141209,,none,0.0,0.0,,,0,False,,,,0.004888920231141209,73,73,calibrate,18.1812882871047,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000073,0,,,,4.614625453948975
,,,,,0.0,0.0,42567.64463803112,5.661249942665849,,0.0,0.0,0.004846856812277484,,none,0.0,0.0,,,0,False,,,,0.004846856812277484,74,74,calibrate,18.525804256039052,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000074,0,,,,4.7703704833984375
,,,,,0.0,0.0,43484.330319977074,5.714713341780612,,0.0,0.0,0.004795496815646976,,none,0.0,0.0,,,0,False,,,,0.004795496815646976,75,75,calibrate,19.287037061821138,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000075,0,,,,5.298046112060547
,,,,,0.0,0.0,43496.45947784927,0.7155460864202813,,0.0,0.0,0.004794828147505657,,none,0.0,0.0,,,0,False,,,,0.004794828147505657,76,76,calibrate,19.487136201898434,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000076,0,,,,4.867183685302734
,,,,,0.0,0.0,44383.634721893395,5.970950522420123,,0.0,0.0,0.004746664839680412,,none,0.0,0.0,,,0,False,,,,0.004746664839680412,77,77,calibrate,19.84255870201163,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000077,0,,,,4.988399505615234
,,,,,0.0,0.0,45384.19698698291,8.452488045246678,,0.0,0.0,0.004694049577490953,,none,0.0,0.0,,,0,False,,,,0.004694049577490953,78,78,calibrate,19.20878306872403,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000078,0,,,,3.742290496826172
,,,,,0.0,0.0,45482.64308792148,2.9754864176394284,,0.0,0.0,0.00468896674616103,,none,0.0,0.0,,,0,False,,,,0.00468896674616103,79,79,calibrate,18.34252135567656,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000079,0,,,,3.334580898284912
,,,,,0.0,0.0,45485.313669590854,0.4094543636236949,,0.0,0.0,0.0046888290923620245,,none,0.0,0.0,,,0,False,,,,0.0046888290923620245,80,80,calibrate,18.04696680701516,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000080,0,,,,3.9911441802978516
,,,,,0.0,0.0,45763.04238933781,4.002651375112302,,0.0,0.0,0.004674579556088836,,none,0.0,0.0,,,0,False,,,,0.004674579556088836,81,81,calibrate,17.876052123233734,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000081,0,,,,4.163538932800293
,,,,,0.0,0.0,46371.14624634678,4.699293193363983,,0.0,0.0,0.004643827556726466,,none,0.0,0.0,,,0,False,,,,0.004643827556726466,82,82,calibrate,18.754462444950942,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000082,0,,,,5.247547149658203
,,,,,0.0,0.0,46745.68166372443,4.340549918422757,,0.0,0.0,0.004625186521719632,,none,0.0,0.0,,,0,False,,,,0.004625186521719632,83,83,calibrate,18.595010557775016,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000083,0,,,,4.458632946014404
,,,,,0.0,0.0,46837.01300549738,2.6538387447197342,,0.0,0.0,0.004620674805504787,,none,0.0,0.0,,,0,False,,,,0.004620674805504787,84,84,calibrate,17.908061694377608,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000084,0,,,,3.601101875305176
,,,,,0.0,0.0,46837.091473893895,0.08675393420552252,,0.0,0.0,0.004620670934885549,,none,0.0,0.0,,,0,False,,,,0.004620670934885549,85,85,calibrate,17.06787686252172,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000085,0,,,,3.22892689704895
,,,,,0.0,0.0,46853.86025631002,1.0105444081052928,,0.0,0.0,0.004619844002386862,,none,0.0,0.0,,,0,False,,,,0.004619844002386862,86,86,calibrate,16.87554510297994,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000086,0,,,,4.052241802215576
,,,,,0.0,0.0,47706.26760686867,7.51255891575155,,0.0,0.0,0.004578384683271515,,none,0.0,0.0,,,0,False,,,,0.004578384683271515,87,87,calibrate,16.58816250262043,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000087,0,,,,3.886294364929199
,,,,,0.0,0.0,47731.098880656136,1.0747248966747995,,0.0,0.0,0.004577193615853988,,none,0.0,0.0,,,0,False,,,,0.004577193615853988,88,88,calibrate,17.007874701414497,,,0.0,0.0,calibrate,0.0,0.0,0.0,0.0,0.0,,,,linear_000088,0,,,,4.636627197265625
