C_hat,D_hat,G_hat,N_gamma,N_star_theory,P_T,P_T_est,S_scalar,acc,accountant,avg_regret,avg_regret_with_noise,base_eta_t,c_hat,comparator_type,cum_regret,cum_regret_with_noise,d_norm,delta_step_theory,delta_total,drift_boost_remaining,drift_flag,eps_remaining,eps_spent,eps_step_theory,eta_t,event,event_id,event_type,lambda_est,lambda_raw,m_capacity,m_used,noise_regret_cum,noise_regret_increment,op,pair_admitted,pair_damped,path_regret_increment,regret,regret_dynamic,regret_increment,regret_path_term,regret_static_term,rho_remaining,rho_spent,rho_step,sample_id,sc_active,sc_stable,segment_id,sens_delete,sigma_step,sigma_step_theory,static_regret_increment,x_norm
,,,,,0.0,0.0,2992.163316950439,7.484506264881349,eps_delta,0.0,0.0,0.01828131167147192,,none,0.0,0.0,1.2697600369078075,,1e-05,0,False,1.0,0.0,,0.01828131167147192,10,10,calibrate,20.008324656016594,14.335262974032212,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000010,False,11,0,,,,0.0,3.990851640701294
,,,,,0.0,0.0,3958.8563864143644,6.1981128321619625,eps_delta,0.0,0.0,0.015893338248788646,,none,0.0,0.0,1.8668552375500855,,1e-05,0,False,1.0,0.0,,0.015893338248788646,11,11,calibrate,20.46419751502952,24.56705324614586,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000011,False,12,0,,,,0.0,5.01631498336792
,,,,,0.0,0.0,4854.963925411175,6.547042189547669,eps_delta,0.0,0.0,0.014351820579829743,,none,0.0,0.0,1.4860038673205165,,1e-05,0,False,1.0,0.0,,0.014351820579829743,12,12,calibrate,20.249766841273647,18.319890777470782,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000012,False,13,0,,,,0.0,4.572302341461182
,,,,,0.0,0.0,5732.339245815735,5.787910315830787,eps_delta,0.0,0.0,0.013207908686716723,,none,0.0,0.0,1.3979730698181527,,1e-05,0,False,1.0,0.0,,0.013207908686716723,13,13,calibrate,20.716244577904273,24.914544207579894,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000013,False,14,0,,,,0.0,5.117653846740723
,,,,,0.0,0.0,5754.809196743822,1.0295355739452166,eps_delta,0.0,0.0,0.013182097985083224,,none,0.0,0.0,0.2227143374371071,,1e-05,0,False,1.0,0.0,,0.013182097985083224,14,14,calibrate,20.667566335947477,20.22946215833632,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000014,False,15,0,,,,0.0,4.604259014129639
,,,,,0.0,0.0,6166.551380838268,5.585658853506842,eps_delta,0.0,0.0,0.012734409834787446,,none,0.0,0.0,0.9634305650387885,,1e-05,0,False,1.0,0.0,,0.012734409834787446,15,15,calibrate,19.895524417611078,12.947147152583488,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000015,False,16,0,,,,0.0,3.632772922515869
,,,,,0.0,0.0,7654.862328067977,7.793248254802982,eps_delta,0.0,0.0,0.011429607266215924,,none,0.0,0.0,2.8004841793600437,,1e-05,0,False,1.0,0.0,,0.011429607266215924,16,16,calibrate,20.283396348473545,23.774243726235728,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000016,False,17,0,,,,0.0,4.950263500213623
,,,,,0.0,0.0,9306.543748943335,8.260793297581102,eps_delta,0.0,0.0,0.01036587072538364,,none,0.0,0.0,1.7112036170148432,,1e-05,0,False,1.0,0.0,,0.01036587072538364,17,17,calibrate,20.5740546860067,23.189979723805088,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000017,False,18,0,,,,0.0,4.919731140136719
,,,,,0.0,0.0,10015.12071236282,5.83379230311974,eps_delta,0.0,0.0,0.009992448206877145,,none,0.0,0.0,1.6712008824322966,,1e-05,0,False,1.0,0.0,,0.009992448206877145,18,18,calibrate,20.358416317412544,18.417671000065145,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000018,False,19,0,,,,0.0,4.5629167556762695
,,,,,0.0,0.0,10462.277618404129,5.602042171756352,eps_delta,0.0,0.0,0.009776578236435421,,none,0.0,0.0,1.0945903589700456,,1e-05,0,False,1.0,0.0,,0.009776578236435421,19,19,calibrate,19.670333802790843,13.477591171195497,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000019,False,20,0,,,,0.0,3.774709939956665
,,,,,0.0,0.0,10493.081622494476,1.7996454434358364,eps_delta,0.0,0.0,0.009762217388249436,,none,0.0,0.0,0.3437302873046376,,1e-05,0,False,1.0,0.0,,0.009762217388249436,20,20,calibrate,18.58961656528132,8.863161427695623,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000020,False,21,0,,,,0.0,3.0840160846710205
,,,,,0.0,0.0,13831.657405859745,10.337636124900119,eps_delta,0.0,0.0,0.008502818098666879,,none,0.0,0.0,5.1495113301513715,,1e-05,0,False,1.0,0.0,,0.008502818098666879,21,21,calibrate,19.50059105101221,27.699361422590187,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000021,False,22,0,,,,0.0,5.589325428009033
,,,,,0.0,0.0,13858.639859212493,1.040986678832749,eps_delta,0.0,0.0,0.0084945366700378,,none,0.0,0.0,0.2545475863310512,,1e-05,0,False,1.0,0.0,,0.0084945366700378,22,22,calibrate,19.564902783990256,20.14370838079266,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000022,False,23,0,,,,0.0,4.98994255065918
,,,,,0.0,0.0,14525.165106307828,6.528967498323605,eps_delta,0.0,0.0,0.0082973509784092,,none,0.0,0.0,1.2282330816804112,,1e-05,0,False,1.0,0.0,,0.0082973509784092,23,23,calibrate,18.97626026490123,13.678477593099991,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000023,False,24,0,,,,0.0,3.954246997833252
,,,,,0.0,0.0,15018.246358379969,4.745709564575332,eps_delta,0.0,0.0,0.008160004305543582,,none,0.0,0.0,1.412956205150298,,1e-05,0,False,1.0,0.0,,0.008160004305543582,24,24,calibrate,18.961743723017744,18.831094846066346,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000024,False,25,0,,,,0.0,4.679054260253906
,,,,,0.0,0.0,15201.58025905417,2.9095662778302342,eps_delta,0.0,0.0,0.008110649458046926,,none,0.0,0.0,0.7739492982116083,,1e-05,0,False,1.0,0.0,,0.008110649458046926,25,25,calibrate,18.96618714498353,19.00617794267561,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000025,False,26,0,,,,0.0,4.65364408493042
,,,,,0.0,0.0,15203.140652677384,0.3504392049279257,eps_delta,0.0,0.0,0.008110233223969492,,none,0.0,0.0,0.063288501268897,,1e-05,0,False,1.0,0.0,,0.008110233223969492,26,26,calibrate,18.20752340239038,11.37954971905203,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000026,False,27,0,,,,0.0,3.564547538757324
,,,,,0.0,0.0,21653.744926844818,13.12395577531996,eps_delta,0.0,0.0,0.00679568894073293,,none,0.0,0.0,6.226720539893051,,1e-05,0,False,1.0,0.0,,0.00679568894073293,27,27,calibrate,19.72988984857256,33.43118786421217,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000027,False,28,0,,,,0.0,6.11977481842041
,,,,,0.0,0.0,21871.280536063216,4.06194199709667,eps_delta,0.0,0.0,0.006761808926368318,,none,0.0,0.0,0.9793415170935101,,1e-05,0,False,1.0,0.0,,0.006761808926368318,28,28,calibrate,18.67841942116579,9.215185574504826,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000028,False,29,0,,,,0.0,3.6310434341430664
,,,,,0.0,0.0,22035.39713315894,3.26166135210168,eps_delta,0.0,0.0,0.006736581355815832,,none,0.0,0.0,1.1235661695865364,,1e-05,0,False,1.0,0.0,,0.006736581355815832,29,29,calibrate,18.103206033626314,12.926285545771018,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000029,False,30,0,,,,0.0,3.927691698074341
,,,,,0.0,0.0,22036.181514262124,0.25744586991671614,eps_delta,0.0,0.0,0.006736461459949695,,none,0.0,0.0,0.05692109863061763,,1e-05,0,False,1.0,0.0,,0.006736461459949695,30,30,calibrate,17.437243972025076,11.443585417613912,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000030,False,31,0,,,,0.0,3.440152168273926
,,,,,0.0,0.0,23725.919620582794,10.343198153951867,eps_delta,0.0,0.0,0.006492148909569592,,none,0.0,0.0,3.570235150277246,,1e-05,0,False,1.0,0.0,,0.006492148909569592,31,31,calibrate,16.920727901860566,12.272083270379957,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000031,False,32,0,,,,0.0,3.9742469787597656
,,,,,0.0,0.0,23732.639860915042,0.6213345994338044,eps_delta,0.0,0.0,0.006491229671546144,,none,0.0,0.0,0.17627030468137658,,1e-05,0,False,1.0,0.0,,0.006491229671546144,32,32,calibrate,16.905791656154676,16.77136544480167,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000032,False,33,0,,,,0.0,4.172216892242432
,,,,,0.0,0.0,23732.89527127572,0.10254567297417871,eps_delta,0.0,0.0,0.006491194742563536,,none,0.0,0.0,0.04391448476821081,,1e-05,0,False,1.0,0.0,,0.006491194742563536,33,33,calibrate,17.067835771444855,18.526232809056456,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000033,False,34,0,,,,0.0,4.928354263305664
,,,,,0.0,0.0,24021.513789157085,4.627890329078033,eps_delta,0.0,0.0,0.006452081043307798,,none,0.0,0.0,0.7479209182535679,,1e-05,0,False,1.0,0.0,,0.006452081043307798,34,34,calibrate,16.597684951577982,12.366327572776122,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000034,False,35,0,,,,0.0,3.670955181121826
,,,,,0.0,0.0,24876.587633667157,7.535680703384812,eps_delta,0.0,0.0,0.006340223921998042,,none,0.0,0.0,1.884819645003135,,1e-05,0,False,1.0,0.0,,0.006340223921998042,35,35,calibrate,16.300193194533684,13.622767381134992,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000035,False,36,0,,,,0.0,3.880425214767456
,,,,,0.0,0.0,25888.823748745952,8.664784303074798,eps_delta,0.0,0.0,0.006215038747455416,,none,0.0,0.0,1.744665293733748,,1e-05,0,False,1.0,0.0,,0.006215038747455416,36,36,calibrate,15.88383156706177,12.136576919814546,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000036,False,37,0,,,,0.0,3.671834945678711
,,,,,0.0,0.0,26345.129918126717,4.064637863860611,eps_delta,0.0,0.0,0.006160980407599044,,none,0.0,0.0,1.5647212763932077,,1e-05,0,False,1.0,0.0,,0.006160980407599044,37,37,calibrate,16.870402018394525,25.749536080389323,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000037,False,38,0,,,,0.0,5.255406856536865
,,,,,0.0,0.0,26804.190011544433,4.31751791936361,eps_delta,0.0,0.0,0.006107994763182053,,none,0.0,0.0,1.3707520403850506,,1e-05,0,False,1.0,0.0,,0.006107994763182053,38,38,calibrate,17.25925466367155,20.758928471164758,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000038,False,39,0,,,,0.0,4.962501525878906
,,,,,0.0,0.0,28891.086766928638,9.463325553334208,eps_delta,0.0,0.0,0.005883260258023778,,none,0.0,0.0,2.0724005680530104,,1e-05,0,False,1.0,0.0,,0.005883260258023778,39,39,calibrate,17.60190549083172,20.685762935273264,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000039,False,40,0,,,,0.0,4.827326774597168
,,,,,0.0,0.0,28945.830109774637,1.3151668911089027,eps_delta,0.0,0.0,0.005877694313750747,,none,0.0,0.0,0.46090130274139207,,1e-05,0,False,1.0,0.0,,0.005877694313750747,40,40,calibrate,18.586244670742175,27.4452972899363,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000040,False,41,0,,,,0.0,5.6258063316345215
,,,,,0.0,0.0,28948.342592004014,0.46034043827659665,eps_delta,0.0,0.0,0.005877439240029218,,none,0.0,0.0,0.07734062411165041,,1e-05,0,False,1.0,0.0,,0.005877439240029218,41,41,calibrate,17.671655437276865,9.440352336089076,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000041,False,42,0,,,,0.0,3.4432802200317383
,,,,,0.0,0.0,29389.153664851052,4.529185101513985,eps_delta,0.0,0.0,0.005833194534165899,,none,0.0,0.0,1.6783753744665437,,1e-05,0,False,1.0,0.0,,0.005833194534165899,42,42,calibrate,17.867932620570333,19.634427270211518,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000042,False,43,0,,,,0.0,4.635601997375488
,,,,,0.0,0.0,29753.135171490852,5.492387416918913,eps_delta,0.0,0.0,0.005797404887958264,,none,0.0,0.0,1.0801093258600596,,1e-05,0,False,1.0,0.0,,0.005797404887958264,43,43,calibrate,17.199986290732415,11.18846932219113,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000043,False,44,0,,,,0.0,3.4735896587371826
,,,,,0.0,0.0,30623.471222794382,5.552542114440751,eps_delta,0.0,0.0,0.00571442834607063,,none,0.0,0.0,1.9779323191998672,,1e-05,0,False,1.0,0.0,,0.00571442834607063,44,44,calibrate,17.74172177265723,22.61734110998055,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000044,False,45,0,,,,0.0,5.313144207000732
,,,,,0.0,0.0,31329.00543429737,4.694325486368127,eps_delta,0.0,0.0,0.00564971702412715,,none,0.0,0.0,1.2789691672226176,,1e-05,0,False,1.0,0.0,,0.00564971702412715,45,45,calibrate,18.529290881928272,25.617412865367655,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000045,False,46,0,,,,0.0,5.658298492431641
,,,,,0.0,0.0,31634.15075151326,3.5150131551541897,eps_delta,0.0,0.0,0.005622402203814895,,none,0.0,0.0,0.9182555865448457,,1e-05,0,False,1.0,0.0,,0.005622402203814895,46,46,calibrate,18.4368132043091,17.60451410573656,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000046,False,47,0,,,,0.0,4.969656467437744
,,,,,0.0,0.0,32549.95506700646,7.597303840412728,eps_delta,0.0,0.0,0.005542743780422899,,none,0.0,0.0,1.3407082379531343,,1e-05,0,False,1.0,0.0,,0.005542743780422899,47,47,calibrate,18.10189311109904,15.087612272208512,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000047,False,48,0,,,,0.0,3.9832894802093506
,,,,,0.0,0.0,32550.217841470345,0.11767435461668474,eps_delta,0.0,0.0,0.005542721407385766,,none,0.0,0.0,0.03305370209768979,,1e-05,0,False,1.0,0.0,,0.005542721407385766,48,48,calibrate,18.04877193691121,17.57068136922074,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000048,False,49,0,,,,0.0,4.356219291687012
,,,,,0.0,0.0,32824.065190227855,3.0494387839741703,eps_delta,0.0,0.0,0.0055195518416999885,,none,0.0,0.0,0.8406093704478715,,1e-05,0,False,1.0,0.0,,0.0055195518416999885,49,49,calibrate,19.078424079790196,28.34529336570107,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000049,False,50,0,,,,0.0,5.426681995391846
,,,,,0.0,0.0,33289.31615569602,4.592665996787714,eps_delta,0.0,0.0,0.005480845540778069,,none,0.0,0.0,1.064853304210757,,1e-05,0,False,1.0,0.0,,0.005480845540778069,50,50,calibrate,18.830968327359564,16.60386655548388,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000050,False,51,0,,,,0.0,4.696547985076904
,,,,,0.0,0.0,33318.276441256145,1.1538455317065317,eps_delta,0.0,0.0,0.005478463044212826,,none,0.0,0.0,0.31795409448576223,,1e-05,0,False,1.0,0.0,,0.005478463044212826,51,51,calibrate,18.774394292582798,18.265227979591874,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000051,False,52,0,,,,0.0,4.6639485359191895
,,,,,0.0,0.0,35054.817664866874,8.480549761283072,eps_delta,0.0,0.0,0.005341043852522129,,none,0.0,0.0,2.1959520743268435,,1e-05,0,False,1.0,0.0,,0.005341043852522129,52,52,calibrate,19.015219321780066,21.182644584555472,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000052,False,53,0,,,,0.0,4.913812160491943
,,,,,0.0,0.0,35343.803107344094,3.2087776654107447,eps_delta,0.0,0.0,0.0053191637520616925,,none,0.0,0.0,0.9285275305949018,,1e-05,0,False,1.0,0.0,,0.0053191637520616925,53,53,calibrate,19.465485101140242,23.517877115381836,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000053,False,54,0,,,,0.0,5.297834396362305
,,,,,0.0,0.0,35367.1895112456,1.4393979063039655,eps_delta,0.0,0.0,0.005317404824019271,,none,0.0,0.0,0.21403038001835067,,1e-05,0,False,1.0,0.0,,0.005317404824019271,54,54,calibrate,18.57392199243315,10.54985401406931,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000054,False,55,0,,,,0.0,3.3597025871276855
,,,,,0.0,0.0,35501.69256416136,2.3027659911946365,eps_delta,0.0,0.0,0.00530732240495366,,none,0.0,0.0,0.9296872155519409,,1e-05,0,False,1.0,0.0,,0.00530732240495366,55,55,calibrate,18.91749181577467,22.009620225848373,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000055,False,56,0,,,,0.0,5.036354064941406
,,,,,0.0,0.0,35573.02129893294,1.5105692922642944,eps_delta,0.0,0.0,0.005301998784170568,,none,0.0,0.0,0.43502264386930123,,1e-05,0,False,1.0,0.0,,0.005301998784170568,56,56,calibrate,19.396186765795026,23.70444131597822,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000056,False,57,0,,,,0.0,5.591026782989502
,,,,,0.0,0.0,35997.89380913844,5.399028036325967,eps_delta,0.0,0.0,0.005270616948719836,,none,0.0,0.0,0.8466993767534395,,1e-05,0,False,1.0,0.0,,0.005270616948719836,57,57,calibrate,18.64731002827584,11.907419390603179,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000057,False,58,0,,,,0.0,3.817805051803589
,,,,,0.0,0.0,36265.30890840539,3.8730149507474234,eps_delta,0.0,0.0,0.005251148612767854,,none,0.0,0.0,1.0826380566292741,,1e-05,0,False,1.0,0.0,,0.005251148612767854,58,58,calibrate,18.376711195171236,15.941321697229801,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000058,False,59,0,,,,0.0,4.222248554229736
,,,,,0.0,0.0,39373.848937614435,12.15238142264055,eps_delta,0.0,0.0,0.005039599969473616,,none,0.0,0.0,3.692918641353518,,1e-05,0,False,1.0,0.0,,0.005039599969473616,59,59,calibrate,18.450510265838666,19.114701901845525,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000059,False,60,0,,,,0.0,4.587930202484131
,,,,,0.0,0.0,39421.3727222925,1.519960670063056,eps_delta,0.0,0.0,0.005036561350161454,,none,0.0,0.0,0.34391119256905217,,1e-05,0,False,1.0,0.0,,0.005036561350161454,60,60,calibrate,18.582055985706496,19.76596746451698,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000060,False,61,0,,,,0.0,4.5354790687561035
,,,,,0.0,0.0,40468.315921875044,7.145285355036168,eps_delta,0.0,0.0,0.004970984788105876,,none,0.0,0.0,1.654041742525408,,1e-05,0,False,1.0,0.0,,0.004970984788105876,61,61,calibrate,18.49923692954008,17.753865424042313,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000061,False,62,0,,,,0.0,4.5283708572387695
,,,,,0.0,0.0,41566.48000663806,7.155949107793127,eps_delta,0.0,0.0,0.0049048798769365685,,none,0.0,0.0,1.885660591136084,,1e-05,0,False,1.0,0.0,,0.0049048798769365685,62,62,calibrate,18.647622855835955,19.983096192498852,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000062,False,63,0,,,,0.0,4.630910396575928
,,,,,0.0,0.0,42240.12087307239,5.828050377033115,eps_delta,0.0,0.0,0.004865611439350155,,none,0.0,0.0,1.4462908657887557,,1e-05,0,False,1.0,0.0,,0.004865611439350155,63,63,calibrate,18.53083517282566,17.479746025732997,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000063,False,64,0,,,,0.0,4.453392028808594
,,,,,0.0,0.0,42243.408498821154,0.38097724177592907,eps_delta,0.0,0.0,0.004865422100690429,,none,0.0,0.0,0.09002367865078773,,1e-05,0,False,1.0,0.0,,0.004865422100690429,64,64,calibrate,18.771847059976174,20.940954044330784,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000064,False,65,0,,,,0.0,4.759289741516113
,,,,,0.0,0.0,42246.80108466944,0.3951153691838513,eps_delta,0.0,0.0,0.004865226740413014,,none,0.0,0.0,0.09175884077251202,,1e-05,0,False,1.0,0.0,,0.004865226740413014,65,65,calibrate,18.885594387481607,19.909320335030507,0,0,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,linear_000065,False,66,0,,,,0.0,4.661669731140137
